"park","plot","visit","genus_species","tag","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","is_the_tree_dead"
"Litchfield","26","T4","Livistona humilis","10",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Eucalyptus tetrodonta","11",4.5,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","12",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","13",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Terminalia latipes","14",2.5,"3",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","15",4,"2",9.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","16",NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Buchanania obovata","17",7,"3",8.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","18",3,"2",8.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Planchonella arnhemica","19",13,"2",12,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Terminalia latipes","20",11.5,"2",13.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Terminalia latipes","21",5.5,"2",8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Eucalyptus tetrodonta","22",8,"3",28.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Acacia oncinocarpa","23",7,"2",12.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","24",7.5,"3",9.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","25",11,"1",7.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Erythrophleum chlorostachys","26",11,"2",24.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","27",NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","28",16,"1",8.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","29",8,"1",13.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Eucalyptus phoenicea","30",11,"1",13,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Terminalia latipes","31",4,"1",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Erythrophleum chlorostachys","32",16,"3",35.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Eucalyptus phoenicea","33",9.5,"2",26.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","34",NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","35",NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","36",7,"3",6.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","37",8.5,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","38",11.5,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","39",NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","40",8.5,"2",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","41",NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","42",5.2,"2",6.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","43",9,"2",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","44",12,"2",7.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","45",NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","46",NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Terminalia latipes","47",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Croton arnhemicus","48",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Planchonia careya","49",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Terminalia latipes","50",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","51",9,"2",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","52",NA,NA,8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Dolichandrone filiformis","53",9,"3",12.3,6.7,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Planchonella arnhemica","54",5.5,"2",6.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Erythrophleum chlorostachys","55",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Erythrophleum chlorostachys","56",7.5,"2",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Eucalyptus tetrodonta","57",NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","58",8.5,"2",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Eucalyptus tetrodonta","59",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Erythrophleum chlorostachys","60",NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Erythrophleum chlorostachys","61",NA,NA,11,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","62",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Brachychiton paradoxus","63",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Acacia oncinocarpa","64",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Clerodendrum floribundum","65",NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","66",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","67",7,"3",8.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Eucalyptus phoenicea","68",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Erythrophleum chlorostachys","69",NA,NA,6.2,6,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T4","Livistona humilis","71",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T4","Livistona humilis","72",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","1",2.5,"2",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","2",3.5,"2",7.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","3",2.5,"2",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","4",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","5",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Eucalyptus tetrodonta","6",13,"3",23.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","7",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","8",3,"3",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","9",NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","10",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Eucalyptus tetrodonta","11",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","12",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","13",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Terminalia latipes","14",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","15",2,"2",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","16",3,"2",7.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Buchanania obovata","17",6.5,"1",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","18",3,"1",5.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Planchonella arnhemica","19",6,"2",13.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Terminalia latipes","20",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Terminalia latipes","21",5.5,"1",9.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Eucalyptus tetrodonta","22",10.5,"3",29.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Acacia oncinocarpa","23",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","24",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","25",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Erythrophleum chlorostachys","26",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","27",2.5,"2",9.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","28",2.5,"3",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","29",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Eucalyptus phoenicea","30",7,"2",14,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Terminalia latipes","31",4.5,"2",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Erythrophleum chlorostachys","32",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Eucalyptus phoenicea","33",9,"2",28,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","34",2,"2",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","35",4,"3",7.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","36",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","37",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","38",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","39",2.5,"3",7.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","40",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","41",2,"3",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","42",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","43",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","44",2.5,"2",6.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","45",2,"3",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","46",3.2,"3",7.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Terminalia latipes","47",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Croton arnhemicus","48",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Planchonia careya","49",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Terminalia latipes","50",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","51",4,"1",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","52",2.5,"2",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Dolichandrone filiformis","53",NA,NA,0,0,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Planchonella arnhemica","54",5.5,"2",8.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Erythrophleum chlorostachys","55",2.5,"3",11.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Erythrophleum chlorostachys","56",6,"3",11.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Eucalyptus tetrodonta","57",10,NA,25.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","58",6.5,"1",5.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Eucalyptus tetrodonta","59",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Erythrophleum chlorostachys","60",7,"1",11.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Erythrophleum chlorostachys","61",7,"1",12.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","62",NA,"4",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Brachychiton paradoxus","63",3,"1",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Acacia oncinocarpa","64",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Clerodendrum floribundum","65",4.5,"3",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","66",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","67",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Eucalyptus phoenicea","68",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Erythrophleum chlorostachys","69",5,"1",7.2,6.3,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","71",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","72",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","26","T5","Livistona humilis","73",2.2,"2",9.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","74",3.5,"4",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","75",3,"3",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Croton arnhemicus","76",3.5,"1",5.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Croton arnhemicus","77",4.5,"1",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","78",2,"2",8.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","79",2,"2",7.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","80",2.5,"3",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Eucalyptus tetrodonta","81",8,"2",8.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","82",2.5,"3",7.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","83",2,"2",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","84",2.2,"2",6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","26","T5","Livistona humilis","85",3,"1",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Calytrix brownii","1",6.5,"1",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Eucalyptus tetrodonta","2",11.5,"2",21,9,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Xanthostemon eucalyptoides","3",8.5,"2",NA,12,8.5,5,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Livistona humilis","4",3,"1",10.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Livistona humilis","5",2.5,"1",10.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Livistona humilis","6",2,"1",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Livistona humilis","7",4.5,"1",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Buchanania obovata","8",6.5,"0",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Terminalia latipes","9",7,"1",13.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Syzygium eucalyptoides subsp. bleeseri","10",7,"2",10,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Buchanania obovata","11",8.5,"1",12.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Croton arnhemicus","12",3,"0",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Terminalia latipes","13",8.5,"0",12.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Acacia lamprocarpa","14",8.5,"2",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Livistona humilis","16",2.5,"1",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Acacia lamprocarpa","17",9.5,"1",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Eucalyptus tetrodonta","18",9.5,"1",10,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Terminalia latipes","19",4.5,"1",5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Syzygium eucalyptoides subsp. bleeseri","20",10.5,"1",18.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Livistona humilis","21",4,"1",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Owenia vernicosa","22",6.5,"1",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Acacia lamprocarpa","23",8.5,"1",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Acacia lamprocarpa","24",5,"1",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Croton arnhemicus","25",3,"1",5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Eucalyptus tetrodonta","26",5.5,"1",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Acacia latescens","27",8,"1",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Acacia latescens","28",7,"1",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Croton arnhemicus","29",4.5,"0",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Acacia lamprocarpa","30",9.5,"1",6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T1","Owenia vernicosa","31",4.5,"0",5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Calytrix brownii","1",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T2","Eucalyptus tetrodonta","2",11.5,"1",23,10.7,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Xanthostemon eucalyptoides","3",8.5,"2",NA,11.7,9.8,6,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Livistona humilis","4",3,"1",10.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Livistona humilis","5",2.6,"1",9.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Livistona humilis","6",2.3,"1",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Livistona humilis","7",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T2","Buchanania obovata","8",0,"0",8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Terminalia latipes","9",8.5,"1",14.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Syzygium eucalyptoides subsp. bleeseri","10",6.8,"1",9.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Buchanania obovata","11",9,"1",13.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Croton arnhemicus","12",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T2","Terminalia latipes","13",8.5,"0",13,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Acacia lamprocarpa","14",0,"0",7.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Livistona humilis","16",2.5,"1",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Acacia lamprocarpa","17",9.5,"1",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Eucalyptus tetrodonta","18",9.5,"1",12,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Terminalia latipes","19",4.5,"1",5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Syzygium eucalyptoides subsp. bleeseri","20",11,"0",19.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Livistona humilis","21",4,"1",8.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Owenia vernicosa","22",6.5,"1",8.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Acacia lamprocarpa","23",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T2","Acacia lamprocarpa","24",8.5,"1",10.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Croton arnhemicus","25",3.5,"1",5.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Eucalyptus tetrodonta","26",7,"1",7.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Acacia latescens","27",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T2","Acacia latescens","28",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T2","Croton arnhemicus","29",4.6,"0",9.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Acacia lamprocarpa","30",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T2","Owenia vernicosa","31",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T2","Brachychiton megaphyllus","32",4.5,"0",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T2","Croton arnhemicus","33",3.5,"1",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Calytrix brownii","1",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T3","Eucalyptus tetrodonta","2",13,"1",23.7,12,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Xanthostemon eucalyptoides","3",10,"1",NA,11.6,9.6,6.3,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Livistona humilis","4",3,"1",8.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Livistona humilis","5",2.5,"1",8.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Livistona humilis","6",2.5,"1",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Livistona humilis","7",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T3","Buchanania obovata","8",6,"0",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Terminalia latipes","9",9,"1",14.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Syzygium eucalyptoides subsp. bleeseri","10",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T3","Buchanania obovata","11",11,"0",14.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Croton arnhemicus","12",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T3","Terminalia latipes","13",7.5,"0",14,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Acacia lamprocarpa","14",7,"1",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Livistona humilis","16",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T3","Acacia lamprocarpa","17",9.5,"1",11,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Eucalyptus tetrodonta","18",9.5,"1",14,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Terminalia latipes","19",4.5,"1",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Syzygium eucalyptoides subsp. bleeseri","20",15,"0",20,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Livistona humilis","21",4,NA,8.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Owenia vernicosa","22",4,"1",9.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Acacia lamprocarpa","23",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T3","Acacia lamprocarpa","24",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T3","Croton arnhemicus","25",5,"0",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Eucalyptus tetrodonta","26",7,"1",7.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","27","T3","Acacia latescens","27",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","27","T3","Acacia latescens","28",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
