"year","month_year","trip_no","site_name","site_grid","species","avg_of_cover","avg_of_fl","avg_of_seed","dead_alive"
2003,"May.03","83","Field River South","FRS2","Halgania cyanea",3.6,2.4,0.2,"Alive"
2003,"May.03","83","Field River South","FRS2","Grevillea juncifolia",1,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Haloragis gossei",1,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Petalostylis cassioides",1,1,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Portulaca pilosa",1,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Ptilotus polystachyus",1,2,0,"Alive"
2003,"May.03","83","Field River South","FRS2","serrated leafy herb",1,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Setaria surgens",1,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Trachymene glaucifolia",3.666666667,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Trichodesma zeylanicum",1,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Triodia basedowii",12.4,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Unknown herb",1,0,0,"Alive"
2003,"May.03","83","Field River South","FRS2","Yakirra australiensis",1,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Aristida contorta",1,0.230769231,1.076923077,"Alive"
2003,"May.03","83","Field River North","FRN2","Grevillea stenobotrya",26.66666667,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Calotis erinacea",7,0.333333333,0.666666667,"Alive"
2003,"May.03","83","Field River North","FRN2","Crotalaria cunninghamii",1,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Crotalaria eremaea",1.8,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Dicrastylis costelloi",5.176470588,0.411764706,0.117647059,"Alive"
2003,"May.03","83","Field River North","FRN2","Eremophila longifolia",3,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Eriachne aristidea",1,0.5,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Euphorbia drummondii",1,2.111111111,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Goodenia cycloptera",1,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Trianthema pilosa",1,2.833333333,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Halgania cyanea",4.6,0.6,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Haloragis gossei",1,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Scaevola depauperata",2.5,0.166666667,0.166666667,"Alive"
2003,"May.03","83","Field River North","FRN2","Trachymene glaucifolia",1,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Euphorbia tannensis",1,2.6,1.6,"Alive"
2003,"May.03","83","Field River North","FRN2","Sida fibulifera",2.3,0.7,0,"Alive"
2003,"May.03","83","Field River North","FRN2","narrow-leaf Sida",1,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Salsola kali",1,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Rulingia loxophylla",1,0,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Ptilotus polystachyus",1,0.666666667,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Portulaca pilosa",1,4,0,"Alive"
2003,"May.03","83","Field River North","FRN2","Newcastelia spodiotricha",2.666666667,0,0.333333333,"Alive"
2003,"May.03","83","Field River North","FRN2","Petalostylis cassioides",4.222222222,0.592592593,0.074074074,"Alive"
2003,"May.03","83","Field River North","FRN2","Tephrosia rosea",6.333333333,0.833333333,0.166666667,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Sclerolaena bicornis",5,0,5,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE2","Eremophila obovata",10,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE2","Eremophila longifolia",1,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE2","Acacia ligulata",5,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Triodia basedowii",36.66666667,0,0.166666667,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Stylobasium spathulatum",5,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE2","Triodia basedowii",31.66666667,0,0.166666667,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Scaevola depauperata",1,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Lechenaultia divaricata",1,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Grevillea stenobotrya",15,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Aristida contorta",1,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Dodonaea viscosa",5,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Eucalyptus pachyphylla",5,0,2,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Trachymene glaucifolia",1,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE2","Trachymene glaucifolia",1,0,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW4","Eremophila ovata",1,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Yakirra australiensis",1,0,3,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW3","Sida fibulifera",1,0,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW3","Triodia basedowii",30.83333333,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE1","Goodenia cycloptera",1,4,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW4","Acacia ligulata",7.5,0,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW4","Aristida contorta",1,0,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW3","Dodonaea viscosa",15,0,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW4","Atalaya hemiglauca",5,0,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW4","Enchylaena tomentosa",5,0,2,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW4","Triodia basedowii",37,0,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW4","Halgania cyanea",7.5,0,0,"Alive"
2003,"Jun.03","84","Tobermorey West","TBW4","Grevillea striata",20,0,0,"Alive"
2003,"Jun.03","84","Tobermorey East","TBE2","Fimbristylis dichotoma",1,0,1,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Calandrinia balonensis",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Plant E",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Goodenia cycloptera",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Grevillea stenobotrya",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Plant B",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Plant C",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Plant D",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Plant E",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Ptilotus spp.",5,0.2,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Sida fibulifera",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Tephrosia rosea",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Trachymene glaucifolia",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Trianthema pilosa",5,5,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Euphorbia drummondii",5,4,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Aristida contorta",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Eriachne aristidea",5,0.333333333,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Crotalaria eremaea",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Eriachne aristidea",5,0,0.4,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Euphorbia drummondii",5,3.75,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Euphorbia tannensis",5,2.666666667,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Goodenia cycloptera",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Grevillea stenobotrya",11.25,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Newcastelia spodiotricha",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Othonna gregorii",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Paractaenum refractum",5,0,3,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Plant A",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Plant C",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Plant D",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Triodia basedowii",21.66666667,0,1,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Scaevola depauperata",1,3,2,"Alive"
2003,"Jun.03","84","Cravens Peak","CP1","Acacia dictyophleba",5,0,0,"Alive"
2003,"Jun.03","84","Cravens Peak","CP1","Eucalyptus gamophylla",15,0,0,"Alive"
2003,"Jun.03","84","Cravens Peak","CP1","Eucalyptus pachyphylla",5,0,0,"Alive"
2003,"Jun.03","84","Cravens Peak","CP1","Grevillea striata",5,0,0,"Alive"
2003,"Jun.03","84","Cravens Peak","CP1","Triodia basedowii",58.33333333,0,0.166666667,"Alive"
2003,"Jun.03","84","Cravens Peak","CP2","Eucalyptus pachyphylla",15,0,1.5,"Alive"
2003,"Jun.03","84","Cravens Peak","CP2","Triodia basedowii",53.33333333,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Aristida contorta",4.25,0,3,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Eragrostis eriopoda",1,0,3,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Euphorbia drummondii",1,5,5,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Goodenia cycloptera",1,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Oldenlandia pterospora",3,0,5,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Euphorbia tannensis",5,3.333333333,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Ptilotus polystachyus",1,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Eriachne aristidea",1,0,3.666666667,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Senna pleurocarpa",1,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Sida C",1,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Sida trichopoda",3,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Tephrosia rosea",5,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Trachymene glaucifolia",1,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Triodia basedowii",37.5,0,2.5,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Zaleya galericulata",1,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Aristida contorta",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Blennodia canescens",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Calandrinia balonensis",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Crotalaria eremaea",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC1","Eremophila longifolia",25,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Paractaenum refractum",2.333333333,0,3.666666667,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Grevillea stenobotrya",15,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Plant D",5,0.5,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Ptilotus spp.",5,0.2,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Triodia basedowii",16.66666667,0,1,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Trichodesma zeylanicum",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Trianthema pilosa",5,5,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Setaria surgens",5,1,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Trachymene glaucifolia",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Ptilotus spp.",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Tephrosia rosea",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Sida fibulifera",5,0,0,"Alive"
2003,"Jun.03","84","Kunnamuka Swamp East","KSE2","Dicrastylis costelloi",1,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Plant B",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Othonna gregorii",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Triodia basedowii",11.66666667,0,1.166666667,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Scaevola depauperata",5,3,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Setaria surgens",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Sida fibulifera",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Tephrosia rosea",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Paractaenum refractum",5,0,3,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Trianthema pilosa",5,3,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Goodenia cycloptera",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Acacia ligulata",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Aristida contorta",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Calandrinia balonensis",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Eriachne aristidea",5,0,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Euphorbia drummondii",5,3.666666667,0,"Alive"
2003,"Jun.03","84","Main Camp","MC4","Euphorbia tannensis",5,4.75,0,"Alive"
2003,"Jun.03","84","Main Camp","MC2","Trachymene glaucifolia",5,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN1","Rulingia loxophylla",10,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN1","Scaevola depauperata",5,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE2","Eremophila obovata",10,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN1","Senna pleurocarpa",1,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN1","Triodia basedowii",9.666666667,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN2","Acacia dictyophleba",1,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN2","Dicrastylis costelloi",3,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN2","Halgania cyanea",1,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN2","Petalostylis cassioides",3,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN2","Triodia basedowii",1.2,0,0,"Alive"
2003,"Dec.03","85","Field River South","FRS2","Adriana tomentosa",10,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE2","Stylobasium spathulatum",5,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE2","Eremophila longifolia",5,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE2","Acacia ligulata",5,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE1","Triodia basedowii",34.16666667,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE2","Triodia basedowii",33.33333333,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC2","Scaevola depauperata",1,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC11","Triodia basedowii",47,0,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW4","Triodia basedowii",36,0,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW4","Halgania cyanea",5,0,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW4","Grevillea striata",10,2,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW4","Eremophila ovata",5,0,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW4","Enchylaena tomentosa",10,0,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW4","Atalaya hemiglauca",5,0,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW4","Acacia ligulata",10,0,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW3","Triodia basedowii",38,0,0,"Alive"
2003,"Dec.03","85","Tobermorey West","TBW3","Dodonaea viscosa",15,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC10","Grevillea stenobotrya",15,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC2","Grevillea stenobotrya",7.5,0,1,"Alive"
2003,"Dec.03","85","Field River North","FRN1","Dicrastylis costelloi",3,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC2","Triodia basedowii",36.66666667,0,0,"Alive"
2003,"Dec.03","85","Field River North","FRN1","Eremophila longifolia",1,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC10","Triodia basedowii",45.83333333,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE1","Stylobasium spathulatum",5,0,0,"Alive"
2003,"Dec.03","85","Cravens Peak","CP1","Acacia dictyophleba",1,0,0,"Alive"
2003,"Dec.03","85","Cravens Peak","CP1","Eucalyptus gamophylla",5,0,0,"Alive"
2003,"Dec.03","85","Cravens Peak","CP1","Grevillea striata",5,0,0,"Alive"
2003,"Dec.03","85","Cravens Peak","CP1","Triodia basedowii",57.5,0,0,"Alive"
2003,"Dec.03","85","Cravens Peak","CP2","Eucalyptus pachyphylla",12.5,0,4,"Alive"
2003,"Dec.03","85","Cravens Peak","CP2","Triodia basedowii",55,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC2","Euphorbia tannensis",1,0,1,"Alive"
2003,"Dec.03","85","Plum Pudding","PP0","Triodia basedowii",49,0,0,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Paractaenum refractum",5,0,0,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Scaevola depauperata",1,0,0,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Sida trichopoda",1,0,0,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Trachymene glaucifolia",1,0,0,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Triodia basedowii",20.5,0,0,"Alive"
2003,"Dec.03","85","Plum Pudding","PP0","Acacia ligulata",5,0,0,"Alive"
2003,"Dec.03","85","Plum Pudding","PP0","Aristida contorta",1,0,0.333333333,"Alive"
2003,"Dec.03","85","Plum Pudding","PP0","Eucalyptus pachyphylla",10,0,1,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Oldenlandia pterospora",5,0,2.5,"Alive"
2003,"Dec.03","85","Plum Pudding","PP0","Euphorbia tannensis",1,2,0,"Alive"
2003,"Dec.03","85","Plum Pudding","PP1","Euphorbia drummondii",1,0,4,"Alive"
2003,"Dec.03","85","Plum Pudding","PP1","Aristida contorta",3.4,0,0.4,"Alive"
2003,"Dec.03","85","Plum Pudding","PP1","Euphorbia tannensis",5,5,0,"Alive"
2003,"Dec.03","85","Plum Pudding","PP1","Setaria surgens",1,0,5,"Alive"
2003,"Dec.03","85","Plum Pudding","PP1","Sida fibulifera",1,0,0,"Alive"
2003,"Dec.03","85","Plum Pudding","PP1","Tephrosia rosea",22.5,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE1","Sclerolaena spp.",1,0,5,"Alive"
2003,"Dec.03","85","Field River North","FRN1","Acacia dictyophleba",5,0,0,"Alive"
2003,"Dec.03","85","Plum Pudding","PP1","Triodia basedowii",44,0,0,"Alive"
2003,"Dec.03","85","Plum Pudding","PP0","Euphorbia drummondii",5,4,0,"Alive"
2003,"Dec.03","85","Field River South","FRS2","Nil",NA,NA,NA,""
2003,"Dec.03","85","Tobermorey East","TBE1","Grevillea stenobotrya",15,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE1","Eucalyptus pachyphylla",5,0,2,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE1","Scaevola depauperata",1,0,0,"Alive"
2003,"Dec.03","85","Plum Pudding","PP1","Grevillea stenobotrya",20,0,0,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Eragrostis eriopoda",1,0,0,"Alive"
2003,"Dec.03","85","Tobermorey East","TBE1","Dodonaea viscosa",5,0,0,"Alive"
2003,"Dec.03","85","Field River South","FRS2","Halgania cyanea",5,2,0,"Alive"
2003,"Dec.03","85","Field River South","FRS2","Triodia basedowii",28.2,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC10","Acacia dictyophleba",25,0,0,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Alpha S",1,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC11","Sida fibulifera",3,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC1","Trachymene glaucifolia",1,0,1.333333333,"Alive"
2003,"Dec.03","85","Kunnamuka Swamp East","KSE2","Aristida contorta",3,0,0.5,"Alive"
2003,"Dec.03","85","Main Camp","MC1","Sida fibulifera",5,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC1","Grevillea stenobotrya",5,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC1","Euphorbia drummondii",1,5,3,"Alive"
2003,"Dec.03","85","Main Camp","MC1","Triodia basedowii",40.83333333,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC1","Crotalaria cunninghamii",1,0,0,"Alive"
2003,"Dec.03","85","Main Camp","MC1","Eremophila longifolia",5,0,0,"Alive"
2004,"Feb.04","86","Field River South","FRS2","Eriachne aristidea",1,0.5,0.75,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Petalostylis cassioides",2.5,1.75,0.75,"Alive"
2004,"Feb.04","86","Field River South","FRS2","Tephrosia rosea",1,0,0,"Alive"
2004,"Feb.04","86","Field River South","FRS2","Pterocaulon sphacelatum",15,0,4,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Sida fibulifera",1,1,0,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Sp. B",1.5,2,1.5,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Sp. D",1,2,0,"Alive"
2004,"Feb.04","86","Field River South","FRS2","Oldenlandia pterospora",1,1,0,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Triodia basedowii",4.4,0,0,"Alive"
2004,"Feb.04","86","Field River South","FRS2","Euphorbia drummondii",1,1,0,"Alive"
2004,"Feb.04","86","Field River South","FRS2","Halgania cyanea",1,2,1,"Alive"
2004,"Feb.04","86","Main Camp","MC4","Triodia basedowii",30.83333333,0,0,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Aristida contorta",2.25,0,3.75,"Alive"
2004,"Feb.04","86","Field River South","FRS2","Petalostylis cassioides",5,0,0,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Trianthema pilosa",3,4.333333333,1,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Acacia dictyophleba",1.333333333,0,0,"Alive"
2004,"Feb.04","86","Field River North","FRN1","Sida fibulifera",1,0,0,"Alive"
2004,"Feb.04","86","Field River North","FRN1","Senna pleurocarpa",20,0,0,"Alive"
2004,"Feb.04","86","Main Camp","MC2","Grevillea stenobotrya",13.75,0,0,"Alive"
2004,"Feb.04","86","Field River South","FRS2","Trianthema pilosa",1,0.333333333,0,"Alive"
2004,"Feb.04","86","Field River North","FRN1","Sp. B",1,2,1,"Alive"
2004,"Feb.04","86","Field River North","FRN1","Sp. D",1,1,1,"Alive"
2004,"Feb.04","86","Field River North","FRN2","Eragrostis eriopoda",1,1,4,"Alive"
