SQUARE,YEAR,SITE_ID,SURVEY_DATE,PLANT_NAME,PROPORTION,LC07,LC07_NUM,EZ_DESC_07,COUNTY07,COUNTRY
ZTHUIF,CS2000,1,27-Jul-98,Caltha palustris,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Carex sp,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Chiloscyphus polyanthos,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Equisetum palustre,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Fontinalis antipyretica,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Glyceria fluitans,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Juncus bulbosus,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Montia fontana,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Myosotis scorpioides,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Pellia sp,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Potamogeton polygonifolius,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Ranunculus flammula,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Rumex hydrolapathum,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2000,1,27-Jul-98,Scapania undulata,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
YRGEZQ,CS2000,1,31-Jul-98,Caltha palustris,<0.1%,19e,21,Uplands (England),Cumbria,ENG
YRGEZQ,CS2000,1,31-Jul-98,Cinclidotus fontinaloides,10-25%,19e,21,Uplands (England),Cumbria,ENG
YRGEZQ,CS2000,1,31-Jul-98,Fontinalis antipyretica,2.5-5%,19e,21,Uplands (England),Cumbria,ENG
YRGEZQ,CS2000,1,31-Jul-98,Spirogyra sp,<0.1%,19e,21,Uplands (England),Cumbria,ENG
MNGVAE,CS2000,1,16-Aug-98,Scapania undulata,0.1-1%,22e,22,Uplands (England),North Yorkshire,ENG
ETBVQS,CS2000,1,14-Aug-98,Hildenbrandia rivularis,0.1-1%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
ETBVQS,CS2000,1,14-Aug-98,Pellia sp,0.1-1%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
ETBVQS,CS2000,1,14-Aug-98,Rhynchostegium riparioides,50-75%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
VJURQL,CS2000,1,26-Jul-98,Juncus bulbosus,25-50%,19e,21,Uplands (England),North Yorkshire,ENG
HMGNQJ,CS2000,1,23-Nov-98,Agrostis stolonifera,<0.1%,15e,14,Westerly lowlands (England),North Yorkshire,ENG
HMGNQJ,CS2000,1,23-Nov-98,Callitriche sp,0.1-1%,15e,14,Westerly lowlands (England),North Yorkshire,ENG
HMGNQJ,CS2000,1,23-Nov-98,Glyceria fluitans,10-25%,15e,14,Westerly lowlands (England),North Yorkshire,ENG
HMGNQJ,CS2000,1,23-Nov-98,Veronica beccabunga,<0.1%,15e,14,Westerly lowlands (England),North Yorkshire,ENG
JRAEIT,CS2000,1,20-Aug-98,Phragmites australis,25-50%,5w,41,Lowlands (Wales),Dyfed,WAL
OSWDVT,CS2000,1,18-Aug-98,Fontinalis squamosa,2.5-5%,18w,45,Uplands (Wales),Clwyd,WAL
ZHFXRY,CS2000,1,10-Nov-98,Juncus bulbosus,<0.1%,23e,23,Uplands (England),Cumbria,ENG
ZHFXRY,CS2000,1,10-Nov-98,Racomitrium aciculare,1-2.5%,23e,23,Uplands (England),Cumbria,ENG
ZHFXRY,CS2000,1,10-Nov-98,Spirogyra sp,1-2.5%,23e,23,Uplands (England),Cumbria,ENG
LIMFZQ,CS2000,1,24-Nov-98,Glyceria maxima,0.1-1%,17w1,17,Uplands (Wales),Powys,WAL
