"park","plot","quadrat","visit","percentage_cover","percentage_litter","percentage_rock","canopy_closure_index"
"Kakadu","82","70","T3",80,10,0,"1"
"Kakadu","82","72","T3",25,25,0,"1"
"Kakadu","82","74","T3",35,60,0,"1"
"Kakadu","82","76","T3",30,50,0,"0"
"Kakadu","82","78","T3",45,NA,0,"0"
"Kakadu","82","0","T5",45,15,0,"1"
"Kakadu","82","0","T5",45,15,0,"1"
"Kakadu","82","2","T5",30,15,0,"1"
"Kakadu","82","2","T5",30,15,0,"1"
"Kakadu","82","4","T5",24,20,0,"1"
"Kakadu","82","4","T5",24,20,0,"1"
"Kakadu","82","6","T5",44,15,0,"1"
"Kakadu","82","6","T5",44,15,0,"1"
"Kakadu","82","8","T5",37,35,0,"1"
"Kakadu","82","8","T5",37,35,0,"1"
"Kakadu","82","10","T5",32,35,0,"1"
"Kakadu","82","10","T5",32,35,0,"1"
"Kakadu","82","12","T5",35,5,0,"0"
"Kakadu","82","12","T5",35,5,0,"1"
"Kakadu","82","14","T5",54,10,0,"1"
"Kakadu","82","14","T5",54,10,0,"1"
"Kakadu","82","16","T5",38,10,0,"1"
"Kakadu","82","16","T5",38,10,0,"1"
"Kakadu","82","18","T5",28,15,0,"1"
"Kakadu","82","18","T5",28,15,0,"1"
"Kakadu","82","20","T5",44,20,0,"1"
"Kakadu","82","20","T5",44,20,0,"1"
"Kakadu","82","22","T5",45,15,0,"1"
"Kakadu","82","22","T5",45,15,0,"1"
"Kakadu","82","24","T5",15,60,0,"0"
"Kakadu","82","24","T5",15,60,0,"0"
"Kakadu","82","26","T5",39,10,0,"0"
"Kakadu","82","26","T5",39,10,0,"0"
"Kakadu","82","28","T5",35,40,0,"0"
"Kakadu","82","28","T5",35,40,0,"0"
"Kakadu","82","30","T5",28,40,0,"0"
"Kakadu","82","30","T5",28,40,0,"0"
"Kakadu","82","32","T5",39,5,0,"1"
"Kakadu","82","32","T5",39,5,0,"1"
"Kakadu","82","34","T5",43,5,0,"1"
"Kakadu","82","34","T5",43,5,0,"1"
"Kakadu","82","36","T5",30,5,0,"1"
"Kakadu","82","36","T5",30,5,0,"1"
"Kakadu","82","38","T5",33,5,0,"0"
"Kakadu","82","38","T5",33,5,0,"1"
"Kakadu","82","40","T5",42,20,0,"1"
"Kakadu","82","40","T5",42,20,0,"1"
"Kakadu","82","42","T5",17,7,0,"0"
"Kakadu","82","42","T5",17,7,0,"0"
"Kakadu","82","44","T5",45,15,0,"1"
"Kakadu","82","44","T5",45,15,0,"1"
"Kakadu","82","46","T5",42,20,0,"1"
"Kakadu","82","46","T5",42,20,0,"1"
"Kakadu","82","48","T5",37,30,0,"1"
"Kakadu","82","48","T5",37,30,0,"1"
"Kakadu","82","50","T5",50,40,0,"1"
"Kakadu","82","50","T5",50,40,0,"1"
"Kakadu","82","52","T5",39,30,0,"1"
"Kakadu","82","52","T5",39,30,0,"1"
"Kakadu","82","54","T5",45,15,0,"1"
"Kakadu","82","54","T5",45,15,0,"1"
"Kakadu","82","56","T5",22,20,0,"1"
"Kakadu","82","56","T5",22,20,0,"1"
"Kakadu","82","58","T5",23,10,0,"1"
"Kakadu","82","58","T5",23,10,0,"1"
"Kakadu","82","60","T5",25,20,0,"1"
"Kakadu","82","60","T5",25,20,0,"1"
"Kakadu","82","62","T5",27,30,0,"1"
"Kakadu","82","62","T5",27,30,0,"1"
"Kakadu","82","64","T5",22,20,0,"1"
"Kakadu","82","64","T5",22,20,0,"1"
"Kakadu","82","66","T5",30,30,0,"1"
"Kakadu","82","66","T5",30,30,0,"1"
"Kakadu","82","68","T5",35,30,0,"1"
"Kakadu","82","68","T5",35,30,0,"1"
"Kakadu","82","70","T5",78,20,0,"1"
"Kakadu","82","70","T5",78,20,0,"1"
"Kakadu","82","72","T5",37,30,0,"1"
"Kakadu","82","72","T5",37,30,0,"1"
"Kakadu","82","74","T5",47,20,0,"0"
"Kakadu","82","74","T5",47,20,0,"0"
"Kakadu","82","76","T5",40,15,0,"0"
"Kakadu","82","76","T5",40,15,0,"0"
"Kakadu","82","78","T5",59,30,0,"0"
"Kakadu","82","78","T5",59,30,0,"0"
"Kakadu","84","0","T1",100,100,0,"1"
"Kakadu","84","2","T1",90,90,0,"1"
"Kakadu","84","4","T1",100,100,0,"0"
"Kakadu","84","6","T1",90,90,0,"0"
"Kakadu","84","8","T1",90,90,0,"1"
"Kakadu","84","10","T1",100,100,0,"1"
"Kakadu","84","12","T1",100,100,0,"1"
"Kakadu","84","14","T1",100,100,0,"1"
"Kakadu","84","16","T1",100,100,0,"1"
"Kakadu","84","18","T1",100,100,0,"1"
"Kakadu","84","20","T1",100,100,0,"1"
"Kakadu","84","22","T1",100,100,0,"1"
"Kakadu","84","24","T1",95,95,0,"1"
"Kakadu","84","26","T1",100,100,0,"1"
"Kakadu","84","28","T1",100,100,0,"1"
"Kakadu","84","30","T1",100,100,0,"1"
"Kakadu","84","32","T1",100,100,0,"1"
"Kakadu","84","34","T1",100,100,0,"1"
"Kakadu","84","36","T1",100,100,0,"1"
"Kakadu","84","38","T1",100,100,0,"1"
"Kakadu","84","40","T1",90,90,0,"1"
"Kakadu","84","42","T1",50,50,0,"1"
"Kakadu","84","44","T1",90,90,0,"1"
"Kakadu","84","46","T1",95,95,0,"1"
"Kakadu","84","48","T1",95,95,0,"1"
"Kakadu","84","50","T1",100,100,0,"1"
"Kakadu","84","52","T1",100,100,0,"1"
"Kakadu","84","54","T1",95,95,0,"1"
"Kakadu","84","56","T1",100,100,0,"1"
"Kakadu","84","58","T1",100,100,0,"1"
"Kakadu","84","60","T1",100,100,0,"1"
"Kakadu","84","62","T1",100,100,0,"1"
"Kakadu","84","64","T1",100,100,0,"1"
"Kakadu","84","66","T1",100,100,0,"1"
"Kakadu","84","68","T1",100,100,0,"1"
"Kakadu","84","70","T1",100,100,0,"1"
"Kakadu","84","72","T1",30,30,0,"0"
"Kakadu","84","74","T1",95,95,0,"1"
"Kakadu","84","76","T1",90,90,0,"1"
"Kakadu","84","78","T1",80,80,0,"1"
"Kakadu","84","0","T2",0,70,0,NA
"Kakadu","84","2","T2",0,50,0,NA
"Kakadu","84","4","T2",1,3,0,NA
"Kakadu","84","6","T2",10,60,0,NA
"Kakadu","84","8","T2",1,80,0,NA
"Kakadu","84","10","T2",0,95,0,NA
"Kakadu","84","12","T2",5,90,0,NA
"Kakadu","84","14","T2",1,90,0,NA
"Kakadu","84","16","T2",3,95,0,NA
"Kakadu","84","18","T2",8,92,0,NA
"Kakadu","84","20","T2",0,100,0,NA
"Kakadu","84","22","T2",1,99,0,NA
"Kakadu","84","24","T2",1,70,0,NA
"Kakadu","84","26","T2",3,90,0,NA
"Kakadu","84","28","T2",15,85,0,NA
"Kakadu","84","30","T2",1,99,0,NA
"Kakadu","84","32","T2",1,99,0,NA
"Kakadu","84","34","T2",30,70,0,NA
"Kakadu","84","36","T2",15,85,0,NA
"Kakadu","84","38","T2",1,99,0,NA
"Kakadu","84","40","T2",1,99,0,NA
"Kakadu","84","42","T2",1,99,0,NA
"Kakadu","84","44","T2",0,100,0,NA
"Kakadu","84","46","T2",1,99,0,NA
"Kakadu","84","48","T2",2,98,0,NA
"Kakadu","84","50","T2",10,90,0,NA
"Kakadu","84","52","T2",1,99,0,NA
"Kakadu","84","54","T2",10,90,0,NA
"Kakadu","84","56","T2",1,80,0,NA
"Kakadu","84","58","T2",1,99,0,NA
"Kakadu","84","60","T2",0,100,0,NA
"Kakadu","84","62","T2",0,100,0,NA
"Kakadu","84","64","T2",3,97,0,NA
"Kakadu","84","66","T2",7,93,0,NA
"Kakadu","84","68","T2",1,99,0,NA
"Kakadu","84","70","T2",1,99,0,NA
"Kakadu","84","72","T2",0,40,0,NA
"Kakadu","84","74","T2",1,90,0,NA
"Kakadu","84","76","T2",0,30,0,NA
"Kakadu","84","78","T2",4,96,0,NA
"Kakadu","84","0","T3",50,50,0,"1"
"Kakadu","84","2","T3",0,50,0,"1"
"Kakadu","84","4","T3",0,50,0,"1"
"Kakadu","84","6","T3",15,80,0,"1"
"Kakadu","84","8","T3",0,100,0,"1"
"Kakadu","84","10","T3",0,100,0,"1"
"Kakadu","84","12","T3",5,90,0,"1"
"Kakadu","84","14","T3",0,100,0,"1"
"Kakadu","84","16","T3",0,100,0,"2"
"Kakadu","84","18","T3",10,90,0,"2"
"Kakadu","84","20","T3",0,100,0,"2"
"Kakadu","84","22","T3",0,100,0,"2"
"Kakadu","84","24","T3",0,90,0,"1"
"Kakadu","84","26","T3",5,95,0,"1"
"Kakadu","84","28","T3",0,100,0,"2"
"Kakadu","84","30","T3",0,100,0,"2"
"Kakadu","84","32","T3",5,95,0,"2"
"Kakadu","84","34","T3",0,100,0,"1"
"Kakadu","84","36","T3",0,100,0,"1"
"Kakadu","84","38","T3",0,100,0,"2"
"Kakadu","84","40","T3",0,100,0,"1"
"Kakadu","84","42","T3",0,80,0,"2"
"Kakadu","84","44","T3",0,100,0,"2"
"Kakadu","84","46","T3",0,100,0,"2"
"Kakadu","84","48","T3",0,100,0,"2"
"Kakadu","84","50","T3",0,100,0,"2"
"Kakadu","84","52","T3",5,95,0,"1"
"Kakadu","84","54","T3",0,100,0,"1"
"Kakadu","84","56","T3",0,100,0,"1"
"Kakadu","84","58","T3",0,100,0,"2"
"Kakadu","84","60","T3",0,100,0,"1"
"Kakadu","84","62","T3",0,100,0,"1"
"Kakadu","84","64","T3",0,100,0,"2"
"Kakadu","84","66","T3",0,100,0,"2"
"Kakadu","84","68","T3",0,100,0,"1"
"Kakadu","84","70","T3",0,100,0,"2"
"Kakadu","84","72","T3",0,100,0,"1"
"Kakadu","84","74","T3",0,100,0,"1"
"Kakadu","84","76","T3",5,80,0,"1"
"Kakadu","84","78","T3",5,90,0,"1"
"Kakadu","84","0","T5",0,100,0,"1"
"Kakadu","84","2","T5",5,80,0,"1"
"Kakadu","84","4","T5",60,40,0,"1"
"Kakadu","84","6","T5",20,80,0,"1"
"Kakadu","84","8","T5",0,100,0,"1"
"Kakadu","84","10","T5",0,100,0,"1"
"Kakadu","84","12","T5",0,100,0,"1"
"Kakadu","84","14","T5",0,100,0,"1"
"Kakadu","84","16","T5",0,100,0,"2"
"Kakadu","84","18","T5",0,100,0,"2"
"Kakadu","84","20","T5",0,100,0,"2"
"Kakadu","84","22","T5",0,100,0,"2"
"Kakadu","84","24","T5",0,100,0,"1"
"Kakadu","84","26","T5",0,100,0,"1"
"Kakadu","84","28","T5",0,100,0,"2"
"Kakadu","84","30","T5",0,100,0,"2"
"Kakadu","84","32","T5",2,98,0,"2"
"Kakadu","84","34","T5",0,100,0,"1"
"Kakadu","84","36","T5",0,100,0,"1"
"Kakadu","84","38","T5",0,100,0,"2"
"Kakadu","84","40","T5",2,98,0,"1"
"Kakadu","84","42","T5",0,100,0,"2"
"Kakadu","84","44","T5",0,100,0,"2"
"Kakadu","84","46","T5",0,100,0,"2"
"Kakadu","84","48","T5",0,100,0,"2"
"Kakadu","84","50","T5",0,100,0,"2"
"Kakadu","84","52","T5",0,98,0,"1"
"Kakadu","84","54","T5",0,100,0,"1"
"Kakadu","84","56","T5",0,98,0,"1"
"Kakadu","84","58","T5",0,100,0,"1"
"Kakadu","84","60","T5",0,100,0,"1"
"Kakadu","84","62","T5",0,100,0,"1"
"Kakadu","84","64","T5",0,100,0,"2"
"Kakadu","84","66","T5",0,100,0,"2"
"Kakadu","84","68","T5",0,100,0,"2"
"Kakadu","84","70","T5",0,100,0,"2"
"Kakadu","84","72","T5",0,65,0,"1"
"Kakadu","84","74","T5",60,40,0,"0"
"Kakadu","84","76","T5",15,85,0,"1"
"Kakadu","84","78","T5",10,90,0,"1"
"Kakadu","85","0","T1",80,5,0,"0"
"Kakadu","85","2","T1",90,10,0,"0"
"Kakadu","85","4","T1",100,20,0,"0"
"Kakadu","85","6","T1",95,10,0,"1"
"Kakadu","85","8","T1",90,10,0,"0"
"Kakadu","85","10","T1",95,10,0,"0"
"Kakadu","85","12","T1",90,10,0,"0"
"Kakadu","85","14","T1",75,15,0,"0"
"Kakadu","85","16","T1",20,10,0,"0"
"Kakadu","85","18","T1",85,10,0,"0"
"Kakadu","85","20","T1",95,5,0,"0"
"Kakadu","85","22","T1",50,40,0,"0"
"Kakadu","85","24","T1",50,50,0,"1"
"Kakadu","85","26","T1",90,30,0,"1"
"Kakadu","85","28","T1",95,20,0,"1"
"Kakadu","85","30","T1",95,20,0,"1"
"Kakadu","85","32","T1",95,20,0,"1"
"Kakadu","85","34","T1",90,30,0,"1"
"Kakadu","85","36","T1",90,50,0,"1"
"Kakadu","85","38","T1",95,60,0,"1"
"Kakadu","85","40","T1",60,40,0,"1"
"Kakadu","85","42","T1",95,40,0,"1"
"Kakadu","85","44","T1",95,50,0,"1"
"Kakadu","85","46","T1",95,5,0,"1"
"Kakadu","85","48","T1",50,10,0,"2"
"Kakadu","85","50","T1",15,10,0,"2"
"Kakadu","85","52","T1",70,15,0,"2"
"Kakadu","85","54","T1",80,10,0,"1"
"Kakadu","85","56","T1",50,15,0,"1"
"Kakadu","85","58","T1",50,15,0,"1"
"Kakadu","85","60","T1",60,10,0,"2"
"Kakadu","85","62","T1",45,10,0,"2"
"Kakadu","85","64","T1",30,15,0,"2"
"Kakadu","85","66","T1",40,10,0,"2"
"Kakadu","85","68","T1",80,10,0,"1"
"Kakadu","85","70","T1",40,15,0,"1"
"Kakadu","85","72","T1",90,10,0,"1"
"Kakadu","85","74","T1",95,5,0,"0"
"Kakadu","85","76","T1",80,5,0,"0"
"Kakadu","85","78","T1",95,5,0,"0"
"Kakadu","85","80","T1",95,10,0,"0"
"Kakadu","85","0","T2",100,10,0,NA
"Kakadu","85","2","T2",90,10,0,NA
"Kakadu","85","4","T2",60,40,0,NA
"Kakadu","85","6","T2",90,10,0,NA
"Kakadu","85","8","T2",90,10,0,NA
"Kakadu","85","10","T2",95,0,0,NA
"Kakadu","85","12","T2",85,0,0,NA
"Kakadu","85","14","T2",70,20,0,NA
"Kakadu","85","16","T2",80,25,0,NA
"Kakadu","85","18","T2",70,30,0,NA
"Kakadu","85","20","T2",95,5,0,NA
"Kakadu","85","22","T2",85,30,0,NA
"Kakadu","85","24","T2",70,30,0,NA
"Kakadu","85","28","T2",25,80,0,NA
"Kakadu","85","30","T2",25,50,0,NA
"Kakadu","85","32","T2",60,30,0,NA
"Kakadu","85","34","T2",95,5,0,NA
"Kakadu","85","36","T2",95,5,0,NA
"Kakadu","85","38","T2",90,20,0,NA
"Kakadu","85","40","T2",70,50,0,NA
"Kakadu","85","42","T2",30,80,0,NA
"Kakadu","85","44","T2",30,90,0,NA
"Kakadu","85","46","T2",15,90,0,NA
"Kakadu","85","48","T2",40,90,0,NA
"Kakadu","85","50","T2",90,60,0,NA
"Kakadu","85","52","T2",50,5,0,NA
"Kakadu","85","54","T2",50,80,0,NA
"Kakadu","85","56","T2",50,5,0,NA
"Kakadu","85","58","T2",70,20,0,NA
"Kakadu","85","60","T2",60,40,0,NA
"Kakadu","85","62","T2",60,10,0,NA
"Kakadu","85","64","T2",70,0,0,NA
"Kakadu","85","66","T2",40,5,0,NA
"Kakadu","85","68","T2",70,5,0,NA
"Kakadu","85","70","T2",90,10,0,NA
"Kakadu","85","72","T2",95,5,0,NA
"Kakadu","85","74","T2",100,0,0,NA
"Kakadu","85","76","T2",100,0,0,NA
"Kakadu","85","78","T2",90,10,0,NA
"Kakadu","85","0","T3",100,0,0,"0"
"Kakadu","85","2","T3",95,0,0,"0"
"Kakadu","85","4","T3",80,5,0,"0"
"Kakadu","85","6","T3",100,0,0,"0"
"Kakadu","85","8","T3",90,0,0,"0"
"Kakadu","85","10","T3",100,0,0,"0"
"Kakadu","85","12","T3",90,0,0,"0"
"Kakadu","85","14","T3",80,0,0,"0"
"Kakadu","85","16","T3",90,5,0,"0"
"Kakadu","85","18","T3",80,20,0,"0"
"Kakadu","85","20","T3",60,5,0,"1"
"Kakadu","85","22","T3",50,50,0,"1"
"Kakadu","85","24","T3",20,70,0,"1"
"Kakadu","85","26","T3",15,85,0,"1"
"Kakadu","85","28","T3",5,95,0,"1"
"Kakadu","85","30","T3",5,95,0,"1"
"Kakadu","85","32","T3",0,100,0,"1"
"Kakadu","85","34","T3",20,80,0,"2"
"Kakadu","85","36","T3",5,95,0,"2"
"Kakadu","85","38","T3",5,95,0,"2"
"Kakadu","85","40","T3",5,95,0,"2"
"Kakadu","85","42","T3",0,100,0,"2"
"Kakadu","85","44","T3",5,95,0,"2"
"Kakadu","85","46","T3",5,95,0,"2"
"Kakadu","85","48","T3",5,95,0,"2"
"Kakadu","85","50","T3",20,80,0,"1"
"Kakadu","85","52","T3",40,40,0,"1"
"Kakadu","85","54","T3",40,60,0,"1"
"Kakadu","85","56","T3",60,20,0,"1"
"Kakadu","85","58","T3",80,5,0,"1"
"Kakadu","85","60","T3",80,5,0,"1"
"Kakadu","85","62","T3",70,5,0,"1"
"Kakadu","85","64","T3",80,5,0,"1"
"Kakadu","85","66","T3",50,5,0,"1"
"Kakadu","85","68","T3",70,5,0,"1"
"Kakadu","85","70","T3",60,5,0,"0"
"Kakadu","85","72","T3",80,5,0,"0"
"Kakadu","85","74","T3",90,0,0,"0"
"Kakadu","85","76","T3",100,0,0,"0"
"Kakadu","85","78","T3",100,0,0,"0"
"Kakadu","86","0","T1",65,40,0,"1"
"Kakadu","86","2","T1",45,10,0,"1"
"Kakadu","86","4","T1",70,50,0,"1"
"Kakadu","86","6","T1",70,40,0,"1"
"Kakadu","86","8","T1",80,60,0,"1"
"Kakadu","86","10","T1",80,65,0,"1"
"Kakadu","86","12","T1",80,50,0,"0"
"Kakadu","86","14","T1",90,70,0,"0"
"Kakadu","86","16","T1",90,85,0,"1"
"Kakadu","86","18","T1",70,45,0,"1"
"Kakadu","86","20","T1",70,50,0,"1"
"Kakadu","86","22","T1",65,50,0,"1"
"Kakadu","86","24","T1",70,40,0,"1"
"Kakadu","86","26","T1",100,100,0,"1"
"Kakadu","86","28","T1",95,90,0,"1"
"Kakadu","86","30","T1",95,90,0,"1"
"Kakadu","86","32","T1",90,80,0,"1"
"Kakadu","86","34","T1",85,70,0,"1"
"Kakadu","86","36","T1",95,90,0,"1"
"Kakadu","86","38","T1",90,85,0,"0"
"Kakadu","86","40","T1",95,90,0,"1"
"Kakadu","86","42","T1",95,90,0,"1"
"Kakadu","86","44","T1",90,85,0,"1"
"Kakadu","86","46","T1",85,75,0,"1"
"Kakadu","86","48","T1",90,85,0,"1"
"Kakadu","86","50","T1",80,60,0,"1"
"Kakadu","86","52","T1",80,60,0,"1"
"Kakadu","86","54","T1",70,60,0,"1"
"Kakadu","86","56","T1",95,90,0,"1"
"Kakadu","86","58","T1",100,90,0,"1"
"Kakadu","86","60","T1",80,60,0,"1"
"Kakadu","86","62","T1",60,60,0,"1"
"Kakadu","86","64","T1",50,30,0,"1"
"Kakadu","86","66","T1",80,70,0,"1"
"Kakadu","86","68","T1",100,80,0,"1"
"Kakadu","86","70","T1",100,90,0,"1"
"Kakadu","86","72","T1",90,80,0,"1"
"Kakadu","86","74","T1",80,70,0,"1"
"Kakadu","86","76","T1",60,40,0,"1"
"Kakadu","86","78","T1",40,20,0,"1"
"Kakadu","86","0","T2",20,80,0,NA
"Kakadu","86","2","T2",10,90,0,NA
"Kakadu","86","4","T2",25,100,0,NA
"Kakadu","86","6","T2",20,90,0,NA
"Kakadu","86","8","T2",25,100,0,NA
"Kakadu","86","10","T2",20,100,0,NA
"Kakadu","86","12","T2",15,90,0,NA
"Kakadu","86","14","T2",10,100,0,NA
"Kakadu","86","16","T2",40,100,0,NA
"Kakadu","86","18","T2",30,100,0,NA
"Kakadu","86","20","T2",50,100,0,NA
"Kakadu","86","22","T2",30,90,0,NA
"Kakadu","86","24","T2",15,100,0,NA
"Kakadu","86","26","T2",50,100,0,NA
"Kakadu","86","28","T2",60,100,0,NA
"Kakadu","86","30","T2",70,100,0,NA
"Kakadu","86","32","T2",90,100,0,NA
"Kakadu","86","34","T2",10,100,0,NA
"Kakadu","86","36","T2",10,90,0,NA
"Kakadu","86","38","T2",30,60,0,NA
"Kakadu","86","40","T2",8,60,0,NA
"Kakadu","86","42","T2",60,60,0,NA
"Kakadu","86","44","T2",15,80,0,NA
"Kakadu","86","46","T2",15,100,0,NA
"Kakadu","86","48","T2",15,100,0,NA
"Kakadu","86","50","T2",40,60,0,NA
"Kakadu","86","52","T2",20,100,0,NA
"Kakadu","86","54","T2",20,100,0,NA
"Kakadu","86","56","T2",20,100,0,NA
"Kakadu","86","58","T2",50,100,0,NA
"Kakadu","86","60","T2",20,60,0,NA
"Kakadu","86","62","T2",55,80,0,NA
"Kakadu","86","64","T2",50,100,0,NA
"Kakadu","86","66","T2",15,100,0,NA
"Kakadu","86","68","T2",15,100,0,NA
"Kakadu","86","70","T2",25,90,0,NA
"Kakadu","86","72","T2",30,90,0,NA
"Kakadu","86","74","T2",10,70,0,NA
"Kakadu","86","76","T2",15,70,0,NA
"Kakadu","86","78","T2",25,15,0,NA
"Kakadu","86","0","T3",25,80,0,"0"
"Kakadu","86","2","T3",30,80,0,"0"
"Kakadu","86","4","T3",30,100,0,"0"
"Kakadu","86","6","T3",30,100,0,"0"
"Kakadu","86","8","T3",40,100,0,"0"
"Kakadu","86","10","T3",30,100,0,"0"
"Kakadu","86","12","T3",15,90,0,"1"
"Kakadu","86","14","T3",15,100,0,"1"
"Kakadu","86","16","T3",50,100,0,"1"
"Kakadu","86","18","T3",50,100,0,"1"
"Kakadu","86","20","T3",20,100,0,"1"
"Kakadu","86","22","T3",30,100,0,"1"
"Kakadu","86","24","T3",30,100,0,"1"
"Kakadu","86","26","T3",40,100,0,"1"
"Kakadu","86","28","T3",20,100,0,"1"
"Kakadu","86","30","T3",15,100,0,"1"
"Kakadu","86","32","T3",60,100,0,"1"
"Kakadu","86","34","T3",20,100,0,"1"
"Kakadu","86","36","T3",15,90,0,"1"
"Kakadu","86","38","T3",15,100,0,"0"
"Kakadu","86","40","T3",15,100,0,"0"
"Kakadu","86","42","T3",15,90,0,"0"
"Kakadu","86","44","T3",20,100,0,"0"
"Kakadu","86","46","T3",25,100,0,"0"
"Kakadu","86","48","T3",30,100,0,"0"
"Kakadu","86","50","T3",20,100,0,"0"
"Kakadu","86","52","T3",25,100,0,"1"
"Kakadu","86","54","T3",30,100,0,"1"
"Kakadu","86","56","T3",70,100,0,"1"
"Kakadu","86","58","T3",60,100,0,"1"
"Kakadu","86","60","T3",20,100,0,"1"
"Kakadu","86","62","T3",40,100,0,"1"
"Kakadu","86","64","T3",70,100,0,"1"
"Kakadu","86","66","T3",10,100,0,"1"
"Kakadu","86","68","T3",40,100,0,"1"
"Kakadu","86","70","T3",40,100,0,"1"
"Kakadu","86","72","T3",30,100,0,"1"
"Kakadu","86","74","T3",30,100,0,"1"
"Kakadu","86","76","T3",30,100,0,"0"
"Kakadu","86","78","T3",15,70,0,"0"
"Kakadu","86","0","T5",50,20,0,"0"
"Kakadu","86","2","T5",10,5,0,"0"
"Kakadu","86","4","T5",10,5,0,"0"
"Kakadu","86","6","T5",90,10,0,"0"
"Kakadu","86","8","T5",80,NA,NA,NA
"Kakadu","86","10","T5",70,10,0,"0"
"Kakadu","86","12","T5",70,20,0,"0"
"Kakadu","86","14","T5",70,10,0,"0"
"Kakadu","86","16","T5",40,20,0,"0"
"Kakadu","86","18","T5",50,20,0,"0"
"Kakadu","86","20","T5",80,10,0,"1"
"Kakadu","86","22","T5",50,10,0,"1"
"Kakadu","86","24","T5",75,10,0,"1"
"Kakadu","86","26","T5",70,10,0,"0"
"Kakadu","86","28","T5",40,10,0,"0"
"Kakadu","86","30","T5",40,10,0,"0"
"Kakadu","86","32","T5",70,10,0,"0"
"Kakadu","86","34","T5",70,10,0,"0"
"Kakadu","86","36","T5",70,70,0,"0"
"Kakadu","86","38","T5",50,5,0,"0"
"Kakadu","86","40","T5",50,5,0,"0"
"Kakadu","86","42","T5",40,NA,NA,NA
"Kakadu","86","44","T5",70,10,0,"0"
"Kakadu","86","46","T5",50,5,0,"0"
"Kakadu","86","48","T5",60,NA,NA,NA
"Kakadu","86","50","T5",40,40,0,"0"
"Kakadu","86","52","T5",70,20,0,"0"
"Kakadu","86","54","T5",70,20,0,"1"
"Kakadu","86","56","T5",95,5,0,"1"
"Kakadu","86","58","T5",90,10,0,"1"
"Kakadu","86","60","T5",75,5,0,"0"
"Kakadu","86","62","T5",80,10,0,"0"
"Kakadu","86","64","T5",80,5,0,"0"
"Kakadu","86","66","T5",40,20,0,"0"
"Kakadu","86","68","T5",15,5,0,"0"
"Kakadu","86","70","T5",40,10,0,"0"
"Kakadu","86","72","T5",50,20,0,"0"
"Kakadu","86","74","T5",60,5,0,"0"
"Kakadu","86","76","T5",40,5,0,"0"
"Kakadu","86","78","T5",25,10,0,"0"
"Kakadu","87","0","T1",100,100,0,"1"
"Kakadu","87","2","T1",95,95,0,"1"
"Kakadu","87","4","T1",85,40,0,"1"
"Kakadu","87","6","T1",90,80,0,"2"
"Kakadu","87","8","T1",95,95,0,"2"
"Kakadu","87","10","T1",90,90,0,"2"
"Kakadu","87","12","T1",100,90,0,"2"
"Kakadu","87","14","T1",100,85,0,"1"
"Kakadu","87","16","T1",90,80,0,"0"
"Kakadu","87","18","T1",100,10,0,"0"
"Kakadu","87","20","T1",95,80,0,"0"
"Kakadu","87","22","T1",100,100,0,"0"
"Kakadu","87","24","T1",100,80,0,"0"
"Kakadu","87","26","T1",100,100,0,"0"
"Kakadu","87","28","T1",100,100,0,"0"
"Kakadu","87","30","T1",100,100,0,"0"
"Kakadu","87","32","T1",100,100,0,"0"
"Kakadu","87","34","T1",100,100,0,"0"
"Kakadu","87","36","T1",100,100,0,"0"
"Kakadu","87","38","T1",100,100,0,"0"
"Kakadu","87","40","T1",100,100,0,"0"
"Kakadu","87","42","T1",100,100,0,"0"
"Kakadu","87","44","T1",100,100,0,"0"
"Kakadu","87","46","T1",100,100,0,"0"
"Kakadu","87","48","T1",100,100,0,"0"
"Kakadu","87","50","T1",100,100,0,"0"
"Kakadu","87","52","T1",100,100,0,"0"
"Kakadu","87","54","T1",100,100,0,"1"
"Kakadu","87","56","T1",100,100,0,"1"
"Kakadu","87","58","T1",100,100,0,"2"
"Kakadu","87","60","T1",95,95,0,"2"
"Kakadu","87","62","T1",95,95,0,"2"
"Kakadu","87","64","T1",100,100,0,"1"
"Kakadu","87","66","T1",95,95,0,"1"
"Kakadu","87","68","T1",100,100,0,"2"
"Kakadu","87","70","T1",100,100,0,"2"
"Kakadu","87","72","T1",95,95,0,"2"
"Kakadu","87","74","T1",100,100,0,"2"
"Kakadu","87","76","T1",95,95,0,"2"
"Kakadu","87","78","T1",100,100,0,"2"
"Kakadu","87","0","T2",20,80,0,NA
"Kakadu","87","2","T2",25,75,0,NA
"Kakadu","87","4","T2",3,80,0,NA
"Kakadu","87","6","T2",5,25,0,NA
"Kakadu","87","8","T2",6,20,0,NA
"Kakadu","87","10","T2",50,60,0,NA
"Kakadu","87","12","T2",50,5,0,NA
"Kakadu","87","14","T2",98,1,0,NA
"Kakadu","87","16","T2",98,1,0,NA
"Kakadu","87","18","T2",70,30,0,NA
"Kakadu","87","20","T2",100,0,0,NA
"Kakadu","87","22","T2",90,10,0,NA
"Kakadu","87","24","T2",60,40,0,NA
"Kakadu","87","26","T2",50,50,0,NA
"Kakadu","87","28","T2",70,30,0,NA
"Kakadu","87","30","T2",90,10,0,NA
"Kakadu","87","32","T2",80,15,0,NA
"Kakadu","87","34","T2",80,20,0,NA
"Kakadu","87","36","T2",80,20,0,NA
"Kakadu","87","38","T2",90,20,0,NA
"Kakadu","87","40","T2",80,20,0,NA
"Kakadu","87","42","T2",90,5,0,NA
