"year","month_year","site_name","site_code","site_grid","trip_no","nights","no_traps","total_trap_nights","species","recapt_same_trip","captures","captures_100tn","family"
2005,"Feb.05","South Site","SS","SS3","90",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2005,"Feb.05","South Site","SS","SS3","90",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2005,"Feb.05","Main Camp","MC","MC4","90",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Feb.05","Carlo","CS","CS2","90",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Feb.05","Carlo","CS","CS2","90",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Feb.05","Carlo","CS","CS5","90",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Feb.05","Carlo","CS","CS2","90",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Feb.05","Carlo","CS","CS5","90",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Apr.05","Main Camp","MC","MC4","91",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Apr.05","Main Camp","MC","MC1","91",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Apr.05","Main Camp","MC","MC1","91",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Apr.05","Main Camp","MC","MC1","91",3,36,108,"Sminthopsis youngsoni",NA,4,3.703703704,"Dasyuridae"
2005,"Apr.05","Main Camp","MC","MC2","91",3,36,108,"Ningaui ridei",NA,2,1.851851852,"Dasyuridae"
2005,"Apr.05","Field River South","FRS","FRS2","91",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Apr.05","Field River South","FRS","FRS2","91",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Apr.05","Main Camp","MC","MC1","91",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Apr.05","Main Camp","MC","MC2","91",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Apr.05","Main Camp","MC","MC4","91",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Apr.05","South Site","SS","SS4","91",3,36,108,"Sminthopsis hirtipes",NA,3,2.777777778,"Dasyuridae"
2005,"Apr.05","South Site","SS","SS3","91",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2005,"Apr.05","South Site","SS","SS4","91",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Apr.05","South Site","SS","SS3","91",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Apr.05","South Site","SS","SS3","91",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Apr.05","Main Camp","MC","MC4","91",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Apr.05","Field River South","FRS","FRS2","91",3,36,108,"No captures",NA,2,1.851851852,""
2005,"May.05","Shitty Site","SH","SH5","92",3,36,108,"No captures",NA,3,2.777777778,""
2005,"May.05","Main Camp","MC","MC10","92",3,36,108,"No captures",NA,1,0.925925926,""
2005,"May.05","Main Camp","MC","MC10","92",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
2005,"May.05","Main Camp","MC","MC10","92",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"May.05","Main Camp","MC","MC10","92",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"May.05","Carlo","CS","CS5","92",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2005,"May.05","Main Camp","MC","MC11","92",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"May.05","Shitty Site","SH","SH4","92",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"May.05","Shitty Site","SH","SH4","92",3,36,108,"No captures",NA,2,1.851851852,""
2005,"May.05","Carlo","CS","CS2","92",3,36,108,"No captures",NA,2,1.851851852,""
2005,"May.05","Carlo","CS","CS2","92",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"May.05","Carlo","CS","CS2","92",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"May.05","Carlo","CS","CS5","92",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"May.05","Main Camp","MC","MC11","92",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"May.05","Carlo","CS","CS5","92",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Plum Pudding","PP","PP1","93",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2005,"Aug.05","Plum Pudding","PP","PP1","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Plum Pudding","PP","PP1","93",3,36,108,"Ningaui ridei",NA,3,2.777777778,"Dasyuridae"
2005,"Aug.05","Field River North","FRN","FRN2","93",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Plum Pudding","PP","PP0","93",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Aug.05","Field River South","FRS","FRS2","93",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Aug.05","Main Camp","MC","MC4","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Cravens Peak","CP","CP1","93",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Carlo","CS","CS2","93",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Aug.05","South Site","SS","SS4","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Tobermorey West","TBW","TBW4","93",3,36,108,"Sminthopsis youngsoni",NA,5,4.62962963,"Dasyuridae"
2005,"Aug.05","Main Camp","MC","MC2","93",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Aug.05","Tobermorey West","TBW","TBW4","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Field River South","FRS","FRS2","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Main Camp","MC","MC4","93",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Aug.05","Tobermorey West","TBW","TBW3","93",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","South Site","SS","SS3","93",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","South Site","SS","SS3","93",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","South Site","SS","SS3","93",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Aug.05","South Site","SS","SS3","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Cravens Peak","CP","CP2","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Cravens Peak","CP","CP2","93",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2005,"Aug.05","Plum Pudding","PP","PP1","93",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Shitty Site","SH","SH5","93",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Aug.05","Field River North","FRN","FRN2","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Field River North","FRN","FRN1","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Shitty Site","SH","SH4","93",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Aug.05","Shitty Site","SH","SH4","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Field River North","FRN","FRN1","93",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Cravens Peak","CP","CP1","93",3,36,108,"Sminthopsis youngsoni",NA,6,5.555555556,"Dasyuridae"
2005,"Aug.05","Carlo","CS","CS2","93",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Aug.05","Tobermorey East","TBE","TBE2","93",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Aug.05","Main Camp","MC","MC1","93",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2005,"Aug.05","Main Camp","MC","MC10","93",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Aug.05","Carlo","CS","CS2","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Tobermorey East","TBE","TBE1","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Tobermorey East","TBE","TBE1","93",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Kunnamuka Swamp East","KSE","KSE2","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Field River South","FRS","FRS2","93",3,36,108,"Sminthopsis youngsoni",NA,5,4.62962963,"Dasyuridae"
2005,"Aug.05","Carlo","CS","CS5","93",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Aug.05","Main Camp","MC","MC10","93",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Main Camp","MC","MC1","93",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2005,"Aug.05","Kunnamuka Swamp East","KSE","KSE2","93",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Kunnamuka Swamp East","KSE","KSE2","93",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Aug.05","South Site","SS","SS4","93",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Aug.05","Carlo","CS","CS5","93",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Tobermorey West","TBW","TBW4","93",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2005,"Aug.05","Carlo","CS","CS5","93",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Main Camp","MC","MC11","93",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Main Camp","MC","MC10","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Tobermorey East","TBE","TBE2","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Main Camp","MC","MC11","93",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Aug.05","Main Camp","MC","MC11","93",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Aug.05","Tobermorey West","TBW","TBW3","93",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Oct.05","Main Camp","MC","MC2","94",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Oct.05","Main Camp","MC","MC1","94",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Oct.05","Main Camp","MC","MC1","94",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Oct.05","Main Camp","MC","MC4","94",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2005,"Oct.05","Main Camp","MC","MC4","94",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Oct.05","Main Camp","MC","MC4","94",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Oct.05","Main Camp","MC","MC10","94",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Oct.05","Main Camp","MC","MC4","94",3,36,108,"Sminthopsis crassicaudata",NA,1,0.925925926,"Dasyuridae"
2005,"Oct.05","Main Camp","MC","MC10","94",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2005,"Oct.05","Main Camp","MC","MC11","94",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Oct.05","Main Camp","MC","MC11","94",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Oct.05","Main Camp","MC","MC10","94",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Nov.05","South Site","SS","SS4","95",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Nov.05","Field River South","FRS","FRS2","95",3,36,108,"Sminthopsis crassicaudata",NA,1,0.925925926,"Dasyuridae"
2005,"Nov.05","South Site","SS","SS3","95",3,36,108,"Sminthopsis hirtipes",NA,3,2.777777778,"Dasyuridae"
2005,"Nov.05","South Site","SS","SS3","95",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2005,"Nov.05","Field River South","FRS","FRS2","95",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2005,"Nov.05","South Site","SS","SS4","95",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2005,"Nov.05","Field River South","FRS","FRS2","95",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Nov.05","South Site","SS","SS3","95",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2005,"Dec.05","Tobermorey West","TBW","TBW3","96",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Dec.05","Tobermorey East","TBE","TBE2","96",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Dec.05","Carlo","CS","CS2","96",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Tobermorey East","TBE","TBE2","96",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Tobermorey West","TBW","TBW3","96",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Dec.05","Tobermorey East","TBE","TBE1","96",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Tobermorey East","TBE","TBE1","96",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Dec.05","Tobermorey West","TBW","TBW4","96",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Dec.05","Tobermorey East","TBE","TBE1","96",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Dec.05","Carlo","CS","CS5","96",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Dec.05","Carlo","CS","CS2","96",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Shitty Site","SH","SH5","96",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Dec.05","Carlo","CS","CS5","96",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Carlo","CS","CS5","96",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Cravens Peak","CP","CP1","96",3,36,108,"No captures",NA,2,1.851851852,""
2005,"Dec.05","Cravens Peak","CP","CP1","96",3,36,108,"Sminthopsis macroura",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Cravens Peak","CP","CP1","96",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Cravens Peak","CP","CP2","96",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Cravens Peak","CP","CP2","96",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Dec.05","Cravens Peak","CP","CP2","96",3,36,108,"Sminthopsis youngsoni",NA,11,10.18518519,"Dasyuridae"
2005,"Dec.05","Field River North","FRN","FRN1","96",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Dec.05","Field River North","FRN","FRN2","96",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Dec.05","Shitty Site","SH","SH4","96",3,36,108,"No captures",NA,3,2.777777778,""
2005,"Dec.05","Carlo","CS","CS2","96",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Dec.05","Field River North","FRN","FRN2","96",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Dec.05","Plum Pudding","PP","PP1","96",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2005,"Dec.05","Plum Pudding","PP","PP0","96",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Dec.05","Plum Pudding","PP","PP0","96",3,36,108,"Dasycercus cristicauda",NA,3,2.777777778,"Dasyuridae"
2005,"Dec.05","Kunnamuka Swamp East","KSE","KSE2","96",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2005,"Dec.05","Kunnamuka Swamp East","KSE","KSE2","96",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2005,"Dec.05","Kunnamuka Swamp East","KSE","KSE2","96",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Dec.05","Field River South","FRS","FRS2","96",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Dec.05","Field River South","FRS","FRS2","96",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2005,"Dec.05","Field River South","FRS","FRS2","96",3,36,108,"No captures",NA,1,0.925925926,""
2005,"Dec.05","Field River North","FRN","FRN2","96",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2005,"Dec.05","Plum Pudding","PP","PP1","96",3,36,108,"Sminthopsis youngsoni",NA,6,5.555555556,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC10","97",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2006,"Feb.06","Field River South","FRS","FRS2","97",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC4","97",3,36,108,"Sminthopsis youngsoni",NA,4,3.703703704,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC4","97",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC4","97",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2006,"Feb.06","Main Camp","MC","MC4","97",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC2","97",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"Feb.06","Field River South","FRS","FRS2","97",3,36,108,"No captures",NA,2,1.851851852,""
2006,"Feb.06","Main Camp","MC","MC2","97",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2006,"Feb.06","Main Camp","MC","MC2","97",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
2006,"Feb.06","Main Camp","MC","MC2","97",3,36,108,"Ningaui ridei",NA,3,2.777777778,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC11","97",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC10","97",3,36,108,"Sminthopsis youngsoni",NA,4,3.703703704,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC10","97",3,36,108,"No captures",NA,1,0.925925926,""
2006,"Feb.06","Main Camp","MC","MC1","97",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC1","97",3,36,108,"Ningaui ridei",NA,3,2.777777778,"Dasyuridae"
2006,"Feb.06","Main Camp","MC","MC11","97",3,36,108,"No captures",NA,2,1.851851852,""
2006,"Mar.06","Shitty Site","SH","SH4","98",3,36,108,"No captures",NA,1,0.925925926,""
2006,"Mar.06","Shitty Site","SH","SH4","98",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2006,"Mar.06","Shitty Site","SH","SH5","98",3,36,108,"No captures",NA,3,2.777777778,""
2006,"Mar.06","Shitty Site","SH","SH4","98",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"Mar.06","Carlo","CS","CS5","98",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"Mar.06","South Site","SS","SS3","98",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"Mar.06","South Site","SS","SS3","98",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2006,"Mar.06","South Site","SS","SS4","98",3,36,108,"No captures",NA,3,2.777777778,""
2006,"Mar.06","Carlo","CS","CS5","98",3,36,108,"Ningaui ridei",NA,2,1.851851852,"Dasyuridae"
2006,"Mar.06","Carlo","CS","CS5","98",3,36,108,"No captures",NA,1,0.925925926,""
2006,"Mar.06","Carlo","CS","CS5","98",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2006,"Mar.06","Carlo","CS","CS2","98",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"Mar.06","South Site","SS","SS3","98",3,36,108,"No captures",NA,1,0.925925926,""
2006,"Mar.06","South Site","SS","SS3","98",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2006,"Mar.06","Carlo","CS","CS2","98",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2006,"Mar.06","Carlo","CS","CS2","98",3,36,108,"No captures",NA,1,0.925925926,""
2006,"Mar.06","Carlo","CS","CS2","98",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2006,"May.06","South Site","SS","SS4","99",3,36,108,"No captures",NA,3,2.777777778,""
2006,"May.06","Shitty Site","SH","SH4","99",3,36,108,"No captures",NA,3,2.777777778,""
2006,"May.06","Field River South","FRS","FRS2","99",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"May.06","South Site","SS","SS3","99",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"May.06","Kunnamuka Swamp East","KSE","KSE2","99",2,36,72,"Sminthopsis youngsoni",NA,2,2.777777778,"Dasyuridae"
2006,"May.06","Kunnamuka Swamp East","KSE","KSE2","99",2,36,72,"Ningaui ridei",NA,1,1.388888889,"Dasyuridae"
2006,"May.06","Kunnamuka Swamp East","KSE","KSE3","99",1,36,36,"Ningaui ridei",NA,1,2.777777778,"Dasyuridae"
2006,"May.06","Field River South","FRS","FRS2","99",3,36,108,"No captures",NA,1,0.925925926,""
2006,"May.06","Field River South","FRS","FRS2","99",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
2006,"May.06","Carlo","CS","CS2","99",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
2006,"May.06","Carlo","CS","CS2","99",3,36,108,"No captures",NA,1,0.925925926,""
2006,"May.06","Kunnamuka Swamp East","KSE","KSE3","99",1,36,36,"Sminthopsis youngsoni",NA,1,2.777777778,"Dasyuridae"
2006,"May.06","Carlo","CS","CS2","99",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2006,"May.06","Carlo","CS","CS5","99",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2006,"May.06","Field River South","FRS","FRS2","99",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2006,"May.06","Shitty Site","SH","SH5","99",3,36,108,"No captures",NA,3,2.777777778,""
2006,"May.06","Field River North","FRN","FRN1","99",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2006,"May.06","Field River North","FRN","FRN2","99",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2006,"May.06","Field River North","FRN","FRN1","99",3,36,108,"No captures",NA,2,1.851851852,""
2006,"May.06","Field River North","FRN","FRN2","99",3,36,108,"Sminthopsis youngsoni",NA,4,3.703703704,"Dasyuridae"
2006,"May.06","Carlo","CS","CS5","99",3,36,108,"No captures",NA,1,0.925925926,""
2006,"May.06","Carlo","CS","CS5","99",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2006,"May.06","South Site","SS","SS3","99",3,36,108,"Pseudomys hermannsburgensis",NA,5,4.62962963,"Muridae"
2006,"May.06","Field River North","FRN","FRN1","99",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2006,"Jun.06","Main Camp","MC","MC1","100",5,36,180,"No captures",NA,1,0.555555556,""
2006,"Jun.06","Main Camp","MC","MC1","100",5,36,180,"Pseudomys hermannsburgensis",NA,2,1.111111111,"Muridae"
2006,"Jun.06","Main Camp","MC","MC4","100",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2006,"Jun.06","Main Camp","MC","MC4","100",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2006,"Jun.06","Main Camp","MC","MC4","100",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2006,"Jun.06","Main Camp","MC","MC4","100",3,36,108,"No captures",NA,1,0.925925926,""
2006,"Jun.06","Main Camp","MC","MC10","100",3,36,108,"No captures",NA,1,0.925925926,""
