"lakeid","year4","sta","depth","taxon","rep","number_indiv"
"TR",2009,5,15.00,"LEPTODORA",3,416
"TR",2009,6,20.00,"MYSIS",1,179
"TR",2009,6,20.00,"MYSIS",2,120
"TR",2009,6,20.00,"MYSIS",3,198
"TR",2009,6,20.00,"CHAOBORUS LARVAE",1,15
"TR",2009,6,20.00,"CHAOBORUS LARVAE",2,70
"TR",2009,6,20.00,"CHAOBORUS LARVAE",3,45
"TR",2009,6,20.00,"CHAOBORUS PUPAE",1,58
"TR",2009,6,20.00,"CHAOBORUS PUPAE",2,41
"TR",2009,6,20.00,"CHAOBORUS PUPAE",3,43
"TR",2009,6,20.00,"LEPTODORA",1,398
"TR",2009,6,20.00,"LEPTODORA",2,562
"TR",2009,6,20.00,"LEPTODORA",3,394
"TR",2009,7,25.00,"MYSIS",1,64
"TR",2009,7,25.00,"MYSIS",2,73
"TR",2009,7,25.00,"MYSIS",3,81
"TR",2009,7,25.00,"CHAOBORUS LARVAE",1,43
"TR",2009,7,25.00,"CHAOBORUS LARVAE",2,30
"TR",2009,7,25.00,"CHAOBORUS LARVAE",3,17
"TR",2009,7,25.00,"CHAOBORUS PUPAE",1,8
"TR",2009,7,25.00,"CHAOBORUS PUPAE",2,13
"TR",2009,7,25.00,"CHAOBORUS PUPAE",3,13
"TR",2009,7,25.00,"LEPTODORA",1,183
"TR",2009,7,25.00,"LEPTODORA",2,289
"TR",2009,7,25.00,"LEPTODORA",3,239
"TR",2009,2,32.00,"MYSIS",1,0
"TR",2009,2,32.00,"MYSIS",2,0
"TR",2009,2,32.00,"MYSIS",3,0
"TR",2009,2,32.00,"MYSIS",4,0
"TR",2009,2,32.00,"MYSIS",5,0
"TR",2009,2,32.00,"CHAOBORUS LARVAE",1,48
"TR",2009,2,32.00,"CHAOBORUS LARVAE",2,57
"TR",2009,2,32.00,"CHAOBORUS LARVAE",3,34
"TR",2009,2,32.00,"CHAOBORUS LARVAE",4,59
"TR",2009,2,32.00,"CHAOBORUS LARVAE",5,77
"TR",2009,2,32.00,"CHAOBORUS PUPAE",1,97
"TR",2009,2,32.00,"CHAOBORUS PUPAE",2,37
"TR",2009,2,32.00,"CHAOBORUS PUPAE",3,15
"TR",2009,2,32.00,"CHAOBORUS PUPAE",4,36
"TR",2009,2,32.00,"CHAOBORUS PUPAE",5,30
"TR",2009,2,32.00,"LEPTODORA",1,179
"TR",2009,2,32.00,"LEPTODORA",2,139
"TR",2009,2,32.00,"LEPTODORA",3,30
"TR",2009,2,32.00,"LEPTODORA",4,134
"TR",2009,2,32.00,"LEPTODORA",5,86
"TB",2004,1,7.00,"MYSIS",3,0
"TB",2004,1,7.00,"LEPTODORA",1,0
"TB",2004,1,7.00,"LEPTODORA",5,0
"TR",2004,4,10.00,"LEPTODORA",1,132
"TR",2004,5,15.00,"MYSIS",2,69
"TR",2004,5,15.00,"LEPTODORA",2,139
"TR",2004,6,20.00,"LEPTODORA",1,168
"TR",2004,7,25.00,"LEPTODORA",3,102
"TR",2004,2,31.00,"LEPTODORA",1,52
"TR",2004,2,31.00,"LEPTODORA",4,73
"AL",2005,1,7.00,"MYSIS",1,0
"AL",2005,1,7.00,"MYSIS",2,0
"AL",2005,1,7.00,"MYSIS",3,0
"AL",2005,1,7.00,"MYSIS",4,0
"AL",2005,1,7.00,"MYSIS",5,0
"AL",2005,1,7.00,"CHAOBORUS LARVAE",1,718
"AL",2005,1,7.00,"CHAOBORUS LARVAE",2,319
"AL",2005,1,7.00,"CHAOBORUS LARVAE",3,500
"AL",2005,1,7.00,"CHAOBORUS LARVAE",4,996
"AL",2005,1,7.00,"CHAOBORUS LARVAE",5,305
"AL",2005,1,7.00,"CHAOBORUS PUPAE",1,16
"AL",2005,1,7.00,"CHAOBORUS PUPAE",2,6
"AL",2005,1,7.00,"CHAOBORUS PUPAE",3,10
"AL",2005,1,7.00,"CHAOBORUS PUPAE",4,27
"AL",2005,1,7.00,"CHAOBORUS PUPAE",5,22
"AL",2005,1,7.00,"LEPTODORA",1,10
"AL",2005,1,7.00,"LEPTODORA",2,10
"AL",2005,1,7.00,"LEPTODORA",4,48
"AL",2005,1,7.00,"LEPTODORA",5,14
"BM",2005,1,19.00,"MYSIS",2,0
"BM",2005,1,19.00,"MYSIS",3,0
"BM",2005,1,19.00,"MYSIS",4,0
"BM",2005,1,19.00,"MYSIS",5,0
"BM",2005,1,19.00,"CHAOBORUS LARVAE",1,8
"BM",2005,1,19.00,"CHAOBORUS LARVAE",2,10
"BM",2005,1,19.00,"CHAOBORUS LARVAE",3,20
"BM",2005,1,19.00,"CHAOBORUS LARVAE",4,16
"BM",2005,1,19.00,"CHAOBORUS LARVAE",5,31
"BM",2005,1,19.00,"CHAOBORUS PUPAE",1,6
"BM",2005,1,19.00,"CHAOBORUS PUPAE",2,12
"BM",2005,1,19.00,"CHAOBORUS PUPAE",3,9
"BM",2005,1,19.00,"CHAOBORUS PUPAE",4,8
"BM",2005,1,19.00,"CHAOBORUS PUPAE",5,7
"BM",2005,1,19.00,"LEPTODORA",1,0
"BM",2005,1,19.00,"LEPTODORA",2,0
"BM",2005,1,19.00,"LEPTODORA",4,0
"BM",2005,1,19.00,"LEPTODORA",5,0
"CR",2005,1,19.00,"MYSIS",1,0
"CR",2005,1,19.00,"MYSIS",2,0
"CR",2005,1,19.00,"MYSIS",4,0
"CR",2005,1,19.00,"MYSIS",5,0
"CR",2005,1,19.00,"CHAOBORUS LARVAE",1,42
"CR",2005,1,19.00,"CHAOBORUS LARVAE",2,23
"CR",2005,1,19.00,"CHAOBORUS LARVAE",3,15
"CR",2005,1,19.00,"CHAOBORUS LARVAE",4,0
"CR",2005,1,19.00,"CHAOBORUS LARVAE",5,7
"CR",2005,1,19.00,"CHAOBORUS PUPAE",1,17
"CR",2005,1,19.00,"CHAOBORUS PUPAE",3,0
"CR",2005,1,19.00,"CHAOBORUS PUPAE",4,1
"CR",2005,1,19.00,"CHAOBORUS PUPAE",5,0
"CR",2005,1,19.00,"LEPTODORA",2,127
"CR",2005,1,19.00,"LEPTODORA",3,274
"CR",2005,1,19.00,"LEPTODORA",5,292
"SP",2005,1,18.00,"MYSIS",1,0
"SP",2005,1,18.00,"MYSIS",2,0
"SP",2005,1,18.00,"MYSIS",4,0
"SP",2005,1,18.00,"MYSIS",5,0
"SP",2005,1,18.00,"CHAOBORUS LARVAE",1,0
"SP",2005,1,18.00,"CHAOBORUS LARVAE",2,0
"SP",2005,1,18.00,"CHAOBORUS LARVAE",3,0
"SP",2005,1,18.00,"CHAOBORUS LARVAE",4,0
"SP",2005,1,18.00,"CHAOBORUS LARVAE",5,0
"SP",2005,1,18.00,"CHAOBORUS PUPAE",1,0
"SP",2005,1,18.00,"CHAOBORUS PUPAE",2,0
"SP",2005,1,18.00,"CHAOBORUS PUPAE",4,1
"SP",2005,1,18.00,"CHAOBORUS PUPAE",5,0
"SP",2005,1,18.00,"LEPTODORA",1,30
"SP",2005,1,18.00,"LEPTODORA",3,50
"SP",2005,1,18.00,"LEPTODORA",4,46
"SP",2005,1,18.00,"LEPTODORA",5,30
"CB",2005,1,2.00,"MYSIS",1,0
"CB",2005,1,2.00,"MYSIS",2,0
"CB",2005,1,2.00,"MYSIS",3,0
"CB",2005,1,2.00,"MYSIS",5,0
"CB",2005,1,2.00,"CHAOBORUS LARVAE",1,38
"CB",2005,1,2.00,"CHAOBORUS LARVAE",2,3
"CB",2005,1,2.00,"CHAOBORUS LARVAE",3,12
"CB",2005,1,2.00,"CHAOBORUS LARVAE",4,16
"CB",2005,1,2.00,"CHAOBORUS LARVAE",5,29
"CB",2005,1,2.00,"CHAOBORUS PUPAE",1,0
"CB",2005,1,2.00,"CHAOBORUS PUPAE",2,0
"CB",2005,1,2.00,"CHAOBORUS PUPAE",3,0
"CB",2005,1,2.00,"CHAOBORUS PUPAE",4,0
"CB",2005,1,2.00,"CHAOBORUS PUPAE",5,0
"CB",2005,1,2.00,"LEPTODORA",1,14
"CB",2005,1,2.00,"LEPTODORA",3,22
"CB",2005,1,2.00,"LEPTODORA",4,1
"TB",2005,1,7.00,"MYSIS",1,0
"TB",2005,1,7.00,"MYSIS",3,0
"TB",2005,1,7.00,"MYSIS",5,0
"TB",2005,1,7.00,"CHAOBORUS LARVAE",1,5
"TB",2005,1,7.00,"CHAOBORUS LARVAE",2,0
"TB",2005,1,7.00,"CHAOBORUS LARVAE",3,1
"TB",2005,1,7.00,"CHAOBORUS LARVAE",4,0
"TB",2005,1,7.00,"CHAOBORUS LARVAE",5,0
"TB",2005,1,7.00,"CHAOBORUS PUPAE",1,0
"TB",2005,1,7.00,"CHAOBORUS PUPAE",3,0
"TB",2005,1,7.00,"CHAOBORUS PUPAE",4,0
"TB",2005,1,7.00,"CHAOBORUS PUPAE",5,0
"TB",2005,1,7.00,"LEPTODORA",1,0
"TB",2005,1,7.00,"LEPTODORA",2,0
"TB",2005,1,7.00,"LEPTODORA",3,0
"TB",2005,1,7.00,"LEPTODORA",5,0
"TR",2005,4,10.00,"MYSIS",1,0
"TR",2005,4,10.00,"MYSIS",2,0
"TR",2005,4,10.00,"MYSIS",3,0
"TR",2005,4,10.00,"CHAOBORUS LARVAE",1,12
"TR",2005,4,10.00,"CHAOBORUS LARVAE",2,7
"TR",2005,4,10.00,"CHAOBORUS LARVAE",3,6
"TR",2005,4,10.00,"CHAOBORUS PUPAE",1,6
"TR",2005,4,10.00,"CHAOBORUS PUPAE",2,2
"TR",2005,4,10.00,"CHAOBORUS PUPAE",3,2
"TR",2005,4,10.00,"LEPTODORA",3,266
"TR",2005,5,15.00,"MYSIS",1,29
"TR",2005,5,15.00,"MYSIS",2,129
"TR",2005,5,15.00,"CHAOBORUS LARVAE",1,16
"TR",2005,5,15.00,"CHAOBORUS LARVAE",2,21
"TR",2005,5,15.00,"CHAOBORUS LARVAE",3,43
"TR",2005,5,15.00,"CHAOBORUS PUPAE",1,14
"TR",2005,5,15.00,"CHAOBORUS PUPAE",2,20
"TR",2005,5,15.00,"CHAOBORUS PUPAE",3,26
"TR",2005,5,15.00,"LEPTODORA",1,194
"TR",2005,5,15.00,"LEPTODORA",2,122
"TR",2005,6,20.00,"MYSIS",2,159
"TR",2005,6,20.00,"MYSIS",3,140
"TR",2005,6,20.00,"CHAOBORUS LARVAE",1,10
"TR",2005,6,20.00,"CHAOBORUS LARVAE",2,11
"TR",2005,6,20.00,"CHAOBORUS LARVAE",3,7
"TR",2005,6,20.00,"CHAOBORUS PUPAE",1,20
"TR",2005,6,20.00,"CHAOBORUS PUPAE",2,29
"TR",2005,6,20.00,"CHAOBORUS PUPAE",3,27
"TR",2005,6,20.00,"LEPTODORA",1,132
"TR",2005,6,20.00,"LEPTODORA",2,119
"TR",2005,7,25.00,"MYSIS",1,85
"TR",2005,7,25.00,"MYSIS",2,178
"TR",2005,7,25.00,"MYSIS",3,202
"TR",2005,7,25.00,"CHAOBORUS LARVAE",1,13
"TR",2005,7,25.00,"CHAOBORUS LARVAE",2,21
"TR",2005,7,25.00,"CHAOBORUS LARVAE",3,23
"TR",2005,7,25.00,"CHAOBORUS PUPAE",1,24
"TR",2005,7,25.00,"CHAOBORUS PUPAE",2,38
"TR",2005,7,25.00,"CHAOBORUS PUPAE",3,10
"TR",2005,7,25.00,"LEPTODORA",1,160
"TR",2005,7,25.00,"LEPTODORA",2,133
"TR",2005,7,25.00,"LEPTODORA",3,98
"TR",2005,2,32.00,"MYSIS",1,0
"TR",2005,2,32.00,"MYSIS",2,0
"TR",2005,2,32.00,"MYSIS",3,0
"TR",2005,2,32.00,"MYSIS",4,0
"TR",2005,2,32.00,"MYSIS",5,0
"TR",2005,2,32.00,"CHAOBORUS LARVAE",1,14
"TR",2005,2,32.00,"CHAOBORUS LARVAE",2,27
"TR",2005,2,32.00,"CHAOBORUS LARVAE",3,31
"TR",2005,2,32.00,"CHAOBORUS LARVAE",4,26
"TR",2005,2,32.00,"CHAOBORUS LARVAE",5,30
"TR",2005,2,32.00,"CHAOBORUS PUPAE",1,1
"TR",2005,2,32.00,"CHAOBORUS PUPAE",2,10
"TR",2005,2,32.00,"CHAOBORUS PUPAE",3,11
"TR",2005,2,32.00,"CHAOBORUS PUPAE",4,19
"TR",2005,2,32.00,"CHAOBORUS PUPAE",5,12
"TR",2005,2,32.00,"LEPTODORA",1,32
"TR",2005,2,32.00,"LEPTODORA",2,120
"TR",2005,2,32.00,"LEPTODORA",3,83
"TR",2005,2,32.00,"LEPTODORA",4,131
"TR",2005,2,32.00,"LEPTODORA",5,108
"SP",2005,1,18.00,"CHAOBORUS PUPAE",3,0
"CR",2005,1,19.00,"CHAOBORUS PUPAE",2,2
"TB",2005,1,7.00,"CHAOBORUS PUPAE",2,0
"CB",2005,1,2.00,"LEPTODORA",5,1
"AL",2005,1,7.00,"LEPTODORA",3,39
"CB",2005,1,2.00,"LEPTODORA",2,4
"BM",2005,1,19.00,"LEPTODORA",3,0
"TR",2005,4,10.00,"LEPTODORA",2,426
"TB",2005,1,7.00,"LEPTODORA",4,0
"SP",2005,1,18.00,"LEPTODORA",2,21
"TR",2005,4,10.00,"LEPTODORA",1,558
"TR",2005,5,15.00,"LEPTODORA",3,135
"CR",2005,1,19.00,"LEPTODORA",1,206
"TR",2005,6,20.00,"LEPTODORA",3,139
"CR",2005,1,19.00,"LEPTODORA",4,108
"BM",2005,1,19.00,"MYSIS",1,0
"CB",2005,1,2.00,"MYSIS",4,0
"CR",2005,1,19.00,"MYSIS",3,0
"SP",2005,1,18.00,"MYSIS",3,0
"TR",2005,5,15.00,"MYSIS",3,122
"TB",2005,1,7.00,"MYSIS",2,0
"TB",2005,1,7.00,"MYSIS",4,0
"TR",2005,6,20.00,"MYSIS",1,46
"CB",2008,1,2.00,"CHAOBORUS LARVAE",4,93
"CB",2008,1,2.00,"CHAOBORUS LARVAE",5,41
"CB",2008,1,2.00,"CHAOBORUS PUPAE",1,1
"CB",2008,1,2.00,"CHAOBORUS PUPAE",2,1
"CB",2008,1,2.00,"CHAOBORUS PUPAE",3,0
"CB",2008,1,2.00,"CHAOBORUS PUPAE",4,1
"CB",2008,1,2.00,"CHAOBORUS PUPAE",5,1
"CB",2008,1,2.00,"LEPTODORA",1,0
"CB",2008,1,2.00,"LEPTODORA",2,0
"CB",2008,1,2.00,"LEPTODORA",3,0
"CB",2008,1,2.00,"LEPTODORA",4,0
"CB",2008,1,2.00,"LEPTODORA",5,0
"TB",2008,1,7.00,"MYSIS",1,0
"TB",2008,1,7.00,"MYSIS",2,0
"TB",2008,1,7.00,"MYSIS",3,0
"TB",2008,1,7.00,"MYSIS",4,0
"TB",2008,1,7.00,"MYSIS",5,0
"TB",2008,1,7.00,"CHAOBORUS LARVAE",1,0
"TB",2008,1,7.00,"CHAOBORUS LARVAE",2,0
"TB",2008,1,7.00,"CHAOBORUS LARVAE",3,0
"TB",2008,1,7.00,"CHAOBORUS LARVAE",4,0
"CB",2008,1,2.00,"MYSIS",2,0
"CB",2008,1,2.00,"MYSIS",3,0
"CB",2008,1,2.00,"MYSIS",4,0
"CB",2008,1,2.00,"MYSIS",5,0
"CB",2008,1,2.00,"CHAOBORUS LARVAE",1,121
"CB",2008,1,2.00,"CHAOBORUS LARVAE",2,133
"CB",2008,1,2.00,"CHAOBORUS LARVAE",3,68
"CR",2008,1,19.00,"CHAOBORUS LARVAE",3,0
"CR",2008,1,19.00,"CHAOBORUS LARVAE",4,4
"CR",2008,1,19.00,"CHAOBORUS LARVAE",5,1
"CR",2008,1,19.00,"CHAOBORUS PUPAE",1,0
"CR",2008,1,19.00,"CHAOBORUS PUPAE",2,0
"CR",2008,1,19.00,"CHAOBORUS PUPAE",3,0
"CR",2008,1,19.00,"CHAOBORUS PUPAE",4,0
"CR",2008,1,19.00,"CHAOBORUS PUPAE",5,0
"CR",2008,1,19.00,"LEPTODORA",1,50
"CR",2008,1,19.00,"LEPTODORA",2,48
"CR",2008,1,19.00,"LEPTODORA",3,185
"CR",2008,1,19.00,"LEPTODORA",4,180
"CR",2008,1,19.00,"LEPTODORA",5,331
"SP",2008,1,18.00,"MYSIS",1,0
"SP",2008,1,18.00,"MYSIS",2,0
"SP",2008,1,18.00,"MYSIS",3,0
"SP",2008,1,18.00,"MYSIS",4,0
"SP",2008,1,18.00,"MYSIS",5,0
"SP",2008,1,18.00,"CHAOBORUS LARVAE",1,32
"SP",2008,1,18.00,"CHAOBORUS LARVAE",2,62
"SP",2008,1,18.00,"CHAOBORUS LARVAE",3,26
"SP",2008,1,18.00,"CHAOBORUS LARVAE",4,8
"SP",2008,1,18.00,"CHAOBORUS LARVAE",5,0
"SP",2008,1,18.00,"CHAOBORUS PUPAE",1,16
"SP",2008,1,18.00,"CHAOBORUS PUPAE",2,2
"SP",2008,1,18.00,"CHAOBORUS PUPAE",3,1
"SP",2008,1,18.00,"CHAOBORUS PUPAE",4,1
"SP",2008,1,18.00,"CHAOBORUS PUPAE",5,0
"SP",2008,1,18.00,"LEPTODORA",1,22
"SP",2008,1,18.00,"LEPTODORA",2,89
"SP",2008,1,18.00,"LEPTODORA",3,86
"SP",2008,1,18.00,"LEPTODORA",4,51
"SP",2008,1,18.00,"LEPTODORA",5,43
"CB",2008,1,2.00,"MYSIS",1,0
"CR",2008,1,19.00,"MYSIS",4,0
"CR",2008,1,19.00,"MYSIS",5,0
"CR",2008,1,19.00,"CHAOBORUS LARVAE",1,2
"CR",2008,1,19.00,"CHAOBORUS LARVAE",2,1
"TR",2007,4,10.00,"CHAOBORUS PUPAE",3,15
"TR",2007,4,10.00,"LEPTODORA",1,137
"TR",2007,4,10.00,"LEPTODORA",2,256
"TR",2007,4,10.00,"LEPTODORA",3,179
"TR",2007,5,15.00,"MYSIS",1,145
"TR",2007,5,15.00,"MYSIS",2,144
"TR",2007,5,15.00,"MYSIS",3,244
"TR",2007,5,15.00,"CHAOBORUS LARVAE",1,44
"TR",2007,5,15.00,"CHAOBORUS LARVAE",2,35
"TR",2007,5,15.00,"CHAOBORUS LARVAE",3,37
"TR",2007,5,15.00,"CHAOBORUS PUPAE",1,42
"TR",2007,5,15.00,"CHAOBORUS PUPAE",2,40
"TR",2007,5,15.00,"CHAOBORUS PUPAE",3,27
"TR",2007,5,15.00,"LEPTODORA",1,161
"TR",2007,5,15.00,"LEPTODORA",2,163
"TR",2007,5,15.00,"LEPTODORA",3,81
"TR",2007,6,20.00,"MYSIS",1,169
"TR",2007,6,20.00,"MYSIS",2,132
"TR",2007,6,20.00,"MYSIS",3,181
"TR",2007,6,20.00,"CHAOBORUS LARVAE",1,35
"TR",2007,6,20.00,"CHAOBORUS LARVAE",2,43
"TR",2007,6,20.00,"CHAOBORUS LARVAE",3,39
"TR",2007,6,20.00,"CHAOBORUS PUPAE",1,24
"TR",2007,6,20.00,"CHAOBORUS PUPAE",2,28
"TR",2007,6,20.00,"CHAOBORUS PUPAE",3,26
"TR",2007,6,20.00,"LEPTODORA",1,187
"TR",2007,6,20.00,"LEPTODORA",2,161
"TB",2007,1,7.00,"LEPTODORA",4,0
"TB",2007,1,7.00,"LEPTODORA",5,0
"TR",2007,4,10.00,"MYSIS",1,1
"TR",2007,4,10.00,"MYSIS",2,0
"TR",2007,4,10.00,"MYSIS",3,0
"TR",2007,4,10.00,"CHAOBORUS LARVAE",1,42
"TR",2007,4,10.00,"CHAOBORUS LARVAE",2,33
"TR",2007,4,10.00,"CHAOBORUS LARVAE",3,54
"TR",2007,4,10.00,"CHAOBORUS PUPAE",1,21
"TR",2007,4,10.00,"CHAOBORUS PUPAE",2,10
"AL",2007,1,7.00,"CHAOBORUS LARVAE",3,439
"AL",2007,1,7.00,"CHAOBORUS LARVAE",4,397
"AL",2007,1,7.00,"CHAOBORUS LARVAE",5,369
"AL",2007,1,7.00,"CHAOBORUS PUPAE",1,17
"AL",2007,1,7.00,"CHAOBORUS PUPAE",2,32
"AL",2007,1,7.00,"CHAOBORUS PUPAE",3,21
"AL",2007,1,7.00,"CHAOBORUS PUPAE",4,21
"AL",2007,1,7.00,"CHAOBORUS PUPAE",5,22
"AL",2007,1,7.00,"LEPTODORA",1,36
"AL",2007,1,7.00,"LEPTODORA",2,56
"AL",2007,1,7.00,"LEPTODORA",3,101
"AL",2007,1,7.00,"LEPTODORA",4,103
"AL",2007,1,7.00,"LEPTODORA",5,45
"BM",2007,1,18.00,"MYSIS",1,0
"BM",2007,1,18.00,"MYSIS",2,0
"BM",2007,1,18.00,"MYSIS",3,0
"BM",2007,1,18.00,"MYSIS",4,0
"BM",2007,1,18.00,"MYSIS",5,0
"BM",2007,1,18.00,"CHAOBORUS LARVAE",1,115
"BM",2007,1,18.00,"CHAOBORUS LARVAE",2,127
"BM",2007,1,18.00,"CHAOBORUS LARVAE",3,113
"BM",2007,1,18.00,"CHAOBORUS LARVAE",4,103
"BM",2007,1,18.00,"CHAOBORUS LARVAE",5,88
"BM",2007,1,18.00,"CHAOBORUS PUPAE",1,140
"BM",2007,1,18.00,"CHAOBORUS PUPAE",2,156
"BM",2007,1,18.00,"CHAOBORUS PUPAE",3,209
"BM",2007,1,18.00,"CHAOBORUS PUPAE",4,188
"BM",2007,1,18.00,"CHAOBORUS PUPAE",5,174
"BM",2007,1,18.00,"LEPTODORA",1,64
"BM",2007,1,18.00,"LEPTODORA",2,81
"BM",2007,1,18.00,"LEPTODORA",3,67
"BM",2007,1,18.00,"LEPTODORA",4,70
"BM",2007,1,18.00,"LEPTODORA",5,40
"CR",2007,1,19.00,"MYSIS",1,0
"CR",2007,1,19.00,"MYSIS",2,0
"AL",2007,1,7.00,"CHAOBORUS LARVAE",1,282
"AL",2007,1,7.00,"CHAOBORUS LARVAE",2,324
"TB",2007,1,7.00,"CHAOBORUS PUPAE",1,0
"TB",2007,1,7.00,"CHAOBORUS PUPAE",2,0
"TB",2007,1,7.00,"CHAOBORUS PUPAE",3,0
"TB",2007,1,7.00,"CHAOBORUS PUPAE",4,0
"TB",2007,1,7.00,"CHAOBORUS PUPAE",5,0
"TB",2007,1,7.00,"LEPTODORA",1,0
"TB",2007,1,7.00,"LEPTODORA",2,0
"TB",2007,1,7.00,"LEPTODORA",3,0
"CB",2007,1,2.00,"MYSIS",1,0
"CB",2007,1,2.00,"MYSIS",2,0
"CB",2007,1,2.00,"MYSIS",3,0
"CB",2007,1,2.00,"MYSIS",4,0
"CB",2007,1,2.00,"MYSIS",5,0
"CB",2007,1,2.00,"CHAOBORUS LARVAE",1,22
"CB",2007,1,2.00,"CHAOBORUS LARVAE",2,40
"CB",2007,1,2.00,"CHAOBORUS LARVAE",3,66
"CB",2007,1,2.00,"CHAOBORUS LARVAE",4,30
"CB",2007,1,2.00,"CHAOBORUS LARVAE",5,18
"CB",2007,1,2.00,"CHAOBORUS PUPAE",1,7
"CB",2007,1,2.00,"CHAOBORUS PUPAE",2,3
"CB",2007,1,2.00,"CHAOBORUS PUPAE",3,5
"CB",2007,1,2.00,"CHAOBORUS PUPAE",4,0
"CB",2007,1,2.00,"CHAOBORUS PUPAE",5,0
"CB",2007,1,2.00,"LEPTODORA",1,0
"CB",2007,1,2.00,"LEPTODORA",2,0
"CB",2007,1,2.00,"LEPTODORA",3,0
"CB",2007,1,2.00,"LEPTODORA",4,0
"CB",2007,1,2.00,"LEPTODORA",5,0
"TB",2007,1,7.00,"MYSIS",1,0
"TB",2007,1,7.00,"MYSIS",2,0
"TB",2007,1,7.00,"MYSIS",3,0
"TB",2007,1,7.00,"MYSIS",4,0
"TB",2007,1,7.00,"MYSIS",5,0
"TB",2007,1,7.00,"CHAOBORUS LARVAE",1,0
"TB",2007,1,7.00,"CHAOBORUS LARVAE",2,0
"TB",2007,1,7.00,"CHAOBORUS LARVAE",3,0
"TB",2007,1,7.00,"CHAOBORUS LARVAE",4,0
"TB",2007,1,7.00,"CHAOBORUS LARVAE",5,0
"TB",2008,1,7.00,"CHAOBORUS PUPAE",1,0
"TB",2008,1,7.00,"CHAOBORUS PUPAE",2,0
"TB",2008,1,7.00,"CHAOBORUS PUPAE",3,0
"TB",2008,1,7.00,"CHAOBORUS PUPAE",4,0
"TB",2008,1,7.00,"CHAOBORUS PUPAE",5,0
"TB",2008,1,7.00,"LEPTODORA",1,0
"TB",2008,1,7.00,"LEPTODORA",2,0
"TB",2008,1,7.00,"LEPTODORA",3,0
"TB",2008,1,7.00,"LEPTODORA",4,0
"TB",2008,1,7.00,"LEPTODORA",5,0
"TR",2008,4,10.00,"MYSIS",1,0
"TR",2008,4,10.00,"MYSIS",2,0
"TR",2008,4,10.00,"MYSIS",3,0
"TR",2008,4,10.00,"CHAOBORUS LARVAE",1,69
"TR",2008,4,10.00,"CHAOBORUS LARVAE",2,97
"TR",2008,4,10.00,"CHAOBORUS LARVAE",3,75
"TR",2008,4,10.00,"CHAOBORUS PUPAE",1,25
"TR",2008,4,10.00,"CHAOBORUS PUPAE",2,21
"TR",2008,4,10.00,"CHAOBORUS PUPAE",3,11
"TR",2008,4,10.00,"LEPTODORA",1,42
"TR",2008,4,10.00,"LEPTODORA",2,151
"TR",2008,4,10.00,"LEPTODORA",3,118
"TR",2008,5,15.00,"MYSIS",1,52
"TR",2008,5,15.00,"MYSIS",2,57
"TR",2008,5,15.00,"MYSIS",3,54
"TR",2008,5,15.00,"CHAOBORUS LARVAE",1,44
"TR",2008,5,15.00,"CHAOBORUS LARVAE",2,98
"TR",2008,5,15.00,"CHAOBORUS LARVAE",3,58
"TR",2008,5,15.00,"CHAOBORUS PUPAE",1,19
"TR",2008,5,15.00,"CHAOBORUS PUPAE",2,41
"TR",2008,5,15.00,"CHAOBORUS PUPAE",3,14
"TR",2008,5,15.00,"LEPTODORA",1,104
"TR",2008,5,15.00,"LEPTODORA",2,200
"TR",2008,5,15.00,"LEPTODORA",3,117
"TR",2008,6,20.00,"MYSIS",1,85
"TR",2008,6,20.00,"MYSIS",2,75
"TR",2008,6,20.00,"MYSIS",3,82
"TR",2008,6,20.00,"CHAOBORUS LARVAE",1,119
"TB",2008,1,7.00,"CHAOBORUS LARVAE",5,0
"CR",2008,1,19.00,"MYSIS",1,0
"CR",2008,1,19.00,"MYSIS",2,0
"CR",2008,1,19.00,"MYSIS",3,0
"AL",2008,1,7.00,"CHAOBORUS LARVAE",2,515
"AL",2008,1,7.00,"CHAOBORUS LARVAE",3,951
"AL",2008,1,7.00,"CHAOBORUS LARVAE",4,1415
"AL",2008,1,7.00,"CHAOBORUS LARVAE",5,1116
"AL",2008,1,7.00,"CHAOBORUS PUPAE",1,137
"AL",2008,1,7.00,"CHAOBORUS PUPAE",2,6
"AL",2008,1,7.00,"CHAOBORUS PUPAE",3,6
"AL",2008,1,7.00,"CHAOBORUS PUPAE",4,17
"AL",2008,1,7.00,"CHAOBORUS PUPAE",5,12
"AL",2008,1,7.00,"LEPTODORA",1,24
"AL",2008,1,7.00,"LEPTODORA",2,9
"AL",2008,1,7.00,"LEPTODORA",3,23
"AL",2008,1,7.00,"LEPTODORA",4,37
"AL",2008,1,7.00,"LEPTODORA",5,26
"BM",2008,1,19.00,"MYSIS",1,0
"BM",2008,1,19.00,"MYSIS",2,0
"BM",2008,1,19.00,"MYSIS",3,0
"BM",2008,1,19.00,"MYSIS",4,0
"BM",2008,1,19.00,"MYSIS",5,0
"BM",2008,1,19.00,"CHAOBORUS LARVAE",1,121
"BM",2008,1,19.00,"CHAOBORUS LARVAE",2,123
"BM",2008,1,19.00,"CHAOBORUS LARVAE",3,63
"BM",2008,1,19.00,"CHAOBORUS LARVAE",4,97
"BM",2008,1,19.00,"CHAOBORUS LARVAE",5,212
"BM",2008,1,19.00,"CHAOBORUS PUPAE",1,70
"BM",2008,1,19.00,"CHAOBORUS PUPAE",2,58
"BM",2008,1,19.00,"CHAOBORUS PUPAE",3,40
