SQUARE,YEAR,SITE_ID,SURVEY_DATE,PLANT_NAME,PROPORTION,LC07,LC07_NUM,EZ_DESC_07,COUNTY07,COUNTRY
KKQPEW,CS2007,1,09-Aug-07,Equisetum palustre,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Glyceria fluitans,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Iris pseudacorus,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Myosotis scorpioides,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Myriophyllum alterniflorum,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Spirogyra sp,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Vaucheria sp,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KKQPEW,CS2007,1,09-Aug-07,Veronica beccabunga,10-25%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JNFHMV,CS2007,1,06-Jul-07,Bryum pseudotriquetrum,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
JNFHMV,CS2007,1,06-Jul-07,Juncus bulbosus,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
JNFHMV,CS2007,1,06-Jul-07,Myriophyllum alterniflorum,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
JNFHMV,CS2007,1,06-Jul-07,Pellia sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
JNFHMV,CS2007,1,06-Jul-07,Philonotis fontana,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
JNFHMV,CS2007,1,06-Jul-07,Racomitrium aciculare,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
JNFHMV,CS2007,1,06-Jul-07,Rhynchostegium riparioides,10-25%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
HHGYVR,CS2007,1,08-Jun-07,Batrachospermum sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
HHGYVR,CS2007,1,08-Jun-07,Scapania undulata,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
HFZBUF,CS2007,1,04-Sep-07,Phragmites australis,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Callitriche sp,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Caltha palustris,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Carex sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Chiloscyphus polyanthos,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Equisetum fluviatile,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Fontinalis antipyretica,25-50%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Glyceria fluitans,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Myosotis scorpioides,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Potamogeton polygonifolius,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Veronica beccabunga,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
IKROEN,CS2007,1,22-May-07,Viola palustris,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
VLABYI,CS2007,1,03-Oct-07,Agrostis stolonifera,0.1-1%,25s,33,Lowlands (Scotland),Moray,SCO
VLABYI,CS2007,1,03-Oct-07,Fontinalis antipyretica,1-2.5%,25s,33,Lowlands (Scotland),Moray,SCO
VLABYI,CS2007,1,03-Oct-07,Glyceria maxima,<0.1%,25s,33,Lowlands (Scotland),Moray,SCO
VLABYI,CS2007,1,03-Oct-07,Myosotis scorpioides,1-2.5%,25s,33,Lowlands (Scotland),Moray,SCO
VLABYI,CS2007,1,03-Oct-07,Phalaris arundinacea,<0.1%,25s,33,Lowlands (Scotland),Moray,SCO
DOCHFG,CS2007,1,01-Oct-07,Rorippa nasturtium-aquaticum,5-10%,28s,36,Intermediate uplands and Islands (Scotland),Moray,SCO
ANHJGW,CS2007,1,06-Aug-07,Agrostis stolonifera,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ANHJGW,CS2007,1,06-Aug-07,Menyanthes trifoliata,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ANHJGW,CS2007,1,06-Aug-07,Potamogeton natans,2.5-5%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ANHJGW,CS2007,1,06-Aug-07,Ranunculus flammula,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ZTUIEI,CS2007,2,21-Aug-07,Agrostis stolonifera,5-10%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2007,2,21-Aug-07,Glyceria fluitans,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2007,2,21-Aug-07,Nardia compressa,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2007,2,21-Aug-07,Pellia sp,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2007,2,21-Aug-07,Sphagnum sp,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTUIEI,CS2007,2,21-Aug-07,Viola palustris,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JFYGIL,CS2007,1,08-Aug-07,Anomobryum filiforme,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2007,1,08-Aug-07,Juncus bulbosus,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2007,1,08-Aug-07,Pellia sp,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2007,1,08-Aug-07,Scapania undulata,25-50%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JFYGIL,CS2007,1,08-Aug-07,Viola palustris,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
ELWJGA,CS2007,1,12-Jun-07,Equisetum palustre,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
ELWJGA,CS2007,1,12-Jun-07,Juncus bulbosus,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
ELWJGA,CS2007,1,12-Jun-07,Potamogeton natans,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
ELWJGA,CS2007,1,12-Jun-07,Ranunculus flammula,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Agrostis stolonifera,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Chiloscyphus polyanthos,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Fontinalis antipyretica,25-50%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Glyceria fluitans,25-50%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Juncus bulbosus,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Myosotis scorpioides,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Potamogeton natans,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Ranunculus flammula,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
VIYZXK,CS2007,1,25-Aug-07,Spirogyra sp,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
KVEVJD,CS2007,1,10-Aug-07,Juncus bulbosus,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KVEVJD,CS2007,1,10-Aug-07,Nardia compressa,5-10%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KVEVJD,CS2007,1,10-Aug-07,Pellia sp,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KVEVJD,CS2007,1,10-Aug-07,Ranunculus flammula,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KVEVJD,CS2007,1,10-Aug-07,Sphagnum sp,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QNUBNN,CS2007,1,17-May-07,Dichodontium pellucidum,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
QNUBNN,CS2007,1,17-May-07,Juncus bulbosus,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
QNUBNN,CS2007,1,17-May-07,Marsupella emarginata,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
QNUBNN,CS2007,1,17-May-07,Pellia sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
QNUBNN,CS2007,1,17-May-07,Ranunculus flammula,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
QNUBNN,CS2007,1,17-May-07,Sphagnum sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
QNUBNN,CS2007,1,17-May-07,Viola palustris,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
SGZFTP,CS2007,1,19-May-07,Juncus bulbosus,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
SGZFTP,CS2007,1,19-May-07,Marsupella emarginata,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
SGZFTP,CS2007,1,19-May-07,Ranunculus flammula,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
QYXARR,CS2007,1,13-Aug-07,Juncus bulbosus,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QYXARR,CS2007,1,13-Aug-07,Littorella uniflora,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QYXARR,CS2007,1,13-Aug-07,Myriophyllum alterniflorum,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QYXARR,CS2007,1,13-Aug-07,Ranunculus flammula,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2007,1,09-Aug-07,Caltha palustris,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2007,1,09-Aug-07,Chara sp,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2007,1,09-Aug-07,Juncus bulbosus,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2007,1,09-Aug-07,Menyanthes trifoliata,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2007,1,09-Aug-07,Myriophyllum alterniflorum,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2007,1,09-Aug-07,Potamogeton polygonifolius,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YUCTHB,CS2007,1,09-Aug-07,Ranunculus flammula,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OVZQKU,CS2007,1,08-Jun-07,Conocephalum conicum,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OVZQKU,CS2007,1,08-Jun-07,Fontinalis antipyretica,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
OVZQKU,CS2007,1,08-Jun-07,Hygrohypnum ochraceum,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
OVZQKU,CS2007,1,08-Jun-07,Racomitrium aciculare,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
OVZQKU,CS2007,1,08-Jun-07,Scapania undulata,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OQQSNF,CS2007,1,31-Jul-07,Bryum pseudotriquetrum,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Caltha palustris,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Equisetum fluviatile,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Equisetum palustre,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Fontinalis antipyretica,10-25%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Juncus bulbosus,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Myriophyllum alterniflorum,25-50%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Pellia sp,10-25%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Philonotis fontana,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Racomitrium aciculare,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
OQQSNF,CS2007,1,31-Jul-07,Ranunculus flammula,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Agrostis stolonifera,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Callitriche sp,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Equisetum palustre,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Fontinalis antipyretica,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Glyceria fluitans,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Juncus bulbosus,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Littorella uniflora,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Pellia sp,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Polytrichum commune,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Ranunculus flammula,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Scapania undulata,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Sphagnum sp,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
CIPHOQ,CS2007,1,08-Aug-07,Viola palustris,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
GGCZVE,CS2007,1,06-Jun-07,Agrostis stolonifera,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
GGCZVE,CS2007,1,06-Jun-07,Equisetum fluviatile,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
GGCZVE,CS2007,1,06-Jun-07,Juncus bulbosus,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
GGCZVE,CS2007,1,06-Jun-07,Potamogeton polygonifolius,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
GGCZVE,CS2007,1,06-Jun-07,Ranunculus flammula,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
GGCZVE,CS2007,1,06-Jun-07,Scapania undulata,25-50%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Callitriche sp,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Equisetum fluviatile,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Fontinalis antipyretica,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Hygrohypnum ochraceum,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Juncus bulbosus,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Myriophyllum alterniflorum,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Pellia sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Potamogeton polygonifolius,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Scapania undulata,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Schistidium alpicola,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Sphagnum sp,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
JEPNTE,CS2007,1,11-Jun-07,Viola palustris,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
QVCPLP,CS2007,1,04-Aug-07,Agrostis stolonifera,5-10%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QVCPLP,CS2007,1,04-Aug-07,Juncus bulbosus,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QVCPLP,CS2007,1,04-Aug-07,Pellia sp,10-25%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
QVCPLP,CS2007,1,04-Aug-07,Viola palustris,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
JTEHKQ,CS2007,1,16-May-07,Equisetum fluviatile,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2007,1,16-May-07,Glyceria maxima,1-2.5%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2007,1,16-May-07,Potamogeton natans,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
JTEHKQ,CS2007,1,16-May-07,Ranunculus fluitans,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Highland,SCO
KUWSSI,CS2007,1,08-Jun-07,Carex sp,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
KUWSSI,CS2007,1,08-Jun-07,Juncus bulbosus,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
KUWSSI,CS2007,1,08-Jun-07,Marchantia polymorpha,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
KUWSSI,CS2007,1,08-Jun-07,Polytrichum commune,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
KUWSSI,CS2007,1,08-Jun-07,Potamogeton polygonifolius,5-10%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
KUWSSI,CS2007,1,08-Jun-07,Ranunculus flammula,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Agrostis stolonifera,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Equisetum fluviatile,<0.1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Glyceria fluitans,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Hippuris vulgaris,25-50%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Juncus bulbosus,2.5-5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Myriophyllum alterniflorum,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Potamogeton polygonifolius,1-2.5%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Ranunculus flammula,0.1-1%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
JBQWJT,CS2007,1,11-Jun-07,Sphagnum sp,5-10%,28s,36,Intermediate uplands and Islands (Scotland),Highland,SCO
TZYVRC,CS2007,1,13-Aug-07,Agrostis stolonifera,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Bryum alpinum,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Calliergon cuspidatum,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Caltha palustris,2.5-5%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Drepanocladus exannulatus,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Eleogiton fluitans,25-50%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Montia fontana,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Pellia sp,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Potamogeton polygonifolius,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Ranunculus flammula,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Scapania undulata,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
TZYVRC,CS2007,1,13-Aug-07,Schistidium maritimum,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
FPZGGG,CS2007,1,21-May-07,Calliergon cuspidatum,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2007,1,21-May-07,Cratoneuron commutatum,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2007,1,21-May-07,Equisetum fluviatile,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2007,1,21-May-07,Juncus bulbosus,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2007,1,21-May-07,Menyanthes trifoliata,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2007,1,21-May-07,Myriophyllum alterniflorum,2.5-5%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2007,1,21-May-07,Potamogeton natans,1-2.5%,21s,29,True uplands (Scotland),Highland,SCO
FPZGGG,CS2007,1,21-May-07,Ranunculus flammula,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
UTZMGL,CS2007,1,05-Jun-07,Agrostis stolonifera,10-25%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
UTZMGL,CS2007,1,05-Jun-07,Juncus bulbosus,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
UTZMGL,CS2007,1,05-Jun-07,Lophocolea bidentata,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
UTZMGL,CS2007,1,05-Jun-07,Nardia compressa,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
UTZMGL,CS2007,1,05-Jun-07,Pellia sp,10-25%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
UTZMGL,CS2007,1,05-Jun-07,Scapania undulata,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
UTZMGL,CS2007,1,05-Jun-07,Sphagnum sp,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Highland,SCO
SHOJSV,CS2007,1,19-Jul-07,Caltha palustris,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SHOJSV,CS2007,1,19-Jul-07,Elodea canadensis,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SHOJSV,CS2007,1,19-Jul-07,Rhynchostegium riparioides,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2007,1,17-Jul-07,Agrostis stolonifera,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2007,1,17-Jul-07,Callitriche sp,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2007,1,17-Jul-07,Caltha palustris,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2007,1,17-Jul-07,Myosotis scorpioides,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2007,1,17-Jul-07,Pellia sp,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
GPKWZZ,CS2007,1,17-Jul-07,Pohlia wahlenbergii,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
PEVPIP,CS2007,1,18-Jul-07,Conocephalum conicum,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
PEVPIP,CS2007,1,18-Jul-07,Fontinalis antipyretica,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
PEVPIP,CS2007,1,18-Jul-07,Ranunculus flammula,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
PEVPIP,CS2007,1,18-Jul-07,Rhynchostegium riparioides,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
FGGQSX,CS2007,1,21-Jul-07,Agrostis stolonifera,50-75%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
